rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
586;0c7c232fd22176bc;6007e31de7c334ee;9b430ad7f1114ac6;2024-09-27T09:37:43.000Z;Het lijkt wel alsof dit alleen in België kan. Een #moslim aan het hoofd van een christelijke partij? Omvolking van binnen uit!;;1;24;751;omvolking;2024-10-06 09_57_10.118611;0.461667329072952;0.004626291338354;0.000019115712348;0.000065711945354;0.000106997598778;0.520131707191467;0.005682893563062;1. Against immigration, migrants, foreigners, refugees, or Muslims.
587;eb5683800ff9279f;f44c4b0766fc9f08;daeac4850ff10384;2024-09-27T04:59:02.000Z;omvolking door mensen zoals U die gewoon na de zoveelste generatie  blijk geven van het feit dat ze dom zijn kan enkel opgelost worden door een verplichte remigratie.;1;;34;1K;omvolking;2024-10-06 09_57_10.118611;0.819156229496002;0.118265211582184;0.000007863355677;0.000024757731808;0.000008566313227;0.327898204326630;0.000006587805728;1. Against immigration, migrants, foreigners, refugees, or Muslims.
588;22c97ac80dc7160b;b95a6ddaf5b83e12;b09aec38a37d58f1;2024-09-30T10:14:31.000Z;Het was even zoeken maar ze hebben een haatdoek gevonden. De omvolking gaat in sneltreinvaart.;;;33;396;omvolking;2024-10-06 09_57_10.118611;0.072690010070801;0.000487860350404;0.000028640966775;0.000038934489567;0.000002299475454;0.090837426483631;0.001495938049629;1. Against immigration, migrants, foreigners, refugees, or Muslims.
589;58afd051094489b0;7b7053854b9e86c9;fb4d1deb07be7ab3;2024-09-29T09:28:32.000Z;"2/2 

Iedere europeaan is het spuug zat en wat doen ze  klagen klagen en slikken alles voor zoete koek 

Woke klimaat omvolking

Een palastijn vecht tot de dood 

En ook al zijn het niet jou idealen, dat mag maar ze geven niet op.";1;;2;14;omvolking;2024-10-06 09_57_10.118611;0.616761505603790;0.005323212128133;0.001003993442282;0.001066197524779;0.000159041199367;0.431975930929184;0.002348982729018;1. Against immigration, migrants, foreigners, refugees, or Muslims.
590;224b0fefc8b6049b;c3ef02333f92b8d9;d5f8dbf7cf1520ea;2024-09-29T10:49:13.000Z;"@GideonvMeijeren wil een betoog houden en komt met feiten van het CBS. @Nvanvroonhoven grijpt acuut in: MAG NIET.

@KatiPiri gebruikt het woordje 'omvolking' en hoppetee: betoog aan flarden, Van Meijeren krijgt de schuld van dat woord en iedereen is weer woest.

Hoe links smerig";;1;2;74;omvolking;2024-10-06 09_57_10.118611;0.078672222793102;0.000028669275707;0.000165999517776;0.000325171276927;0.000148657214595;0.084089748561382;0.000432896544226;1. Against immigration, migrants, foreigners, refugees, or Muslims.
591;77cde72fd094ed6c;a9eb2288329fa335;0c1a650497e67d60;2024-09-30T13:28:35.000Z;"Verbijsterend. Dit is opzettelijk misbruik maken van de #DSM-V door de rechterlijke macht om de #omvolking te faciliteren.

Een 'autistische stoornis' hebben, is op geen enkele wijze gecorreleerd met het plegen van moorden of terroristische aanslagen.

Schandelijk.

@Het_OM";5;6;54;464;omvolking;2024-10-06 09_57_10.118611;0.113419033586979;0.000053629282775;0.000731744570658;0.000012263858480;0.000029072434700;0.040322247892618;0.000138737959787;1. Against immigration, migrants, foreigners, refugees, or Muslims.
592;86ad73f4b87afb43;ed6d57be55882175;44ea4b1290a95602;2024-09-27T08:21:49.000Z;"Deze links extremistische heren @Leolucassen, alias ""Leo de Liegende Omvolker"", en @JMorijn laten weer zien dat ideologisch effectbejag janken hun kernkwaliteit is.
Want de feiten liggen echt heel anders.

#StopDeNoodwet, #omvolking 

De enorme tekorten en problemen in Nederland";2;5;25;516;omvolking;2024-10-06 09_57_10.118611;0.113592699170113;0.000020507102818;0.000107979940367;0.000072493268817;0.000013725814824;0.002364305779338;0.000029728204026;1. Against immigration, migrants, foreigners, refugees, or Muslims.
593;5f99aa5be721b2ff;669017e146155790;f4c7723bbd7cc7a5;2024-09-28T15:00:45.000Z;OMVOLKING! Is het goede woord ervoor. Blind mannetje dat je bent;;;2;13;omvolking;2024-10-06 09_57_10.118611;0.480725944042206;0.000043415606342;0.000103449368908;0.000053640284023;0.000007511109288;0.010173916816711;0.000090045410616;1. Against immigration, migrants, foreigners, refugees, or Muslims.
594;35fd547a87983225;408ac91d8e4d75b7;a9c29dfd90cfd7b4;2024-09-23T21:06:43.000Z;"De wapbegaafden zijn weer eens trending met hun omvolking geouwehoer.
Vermoeiend, gestoord volk.";1;;14;309;omvolking;2024-10-06 09_57_10.118611;0.848867416381836;0.000007443629784;0.000008674574929;0.000103702805063;0.000000210737170;0.009935352951288;0.000010103198292;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
595;d8ec861b0937ebb3;b455df0d8455012f;8b1abc279c63b04f;2024-09-20T10:50:29.000Z;"REDDY DE  MEY =   net OOSTENDE  ,  vreemde  laffe pest -bendes  =      ""omvolking""   =   dé  schrik     in  eigen   wijken   die     veilig     willen     zijn ! ZELFS met   toestellen voor    kinderen  met   beperking én babbel-bankjes  voor    ouders en    ouderen";;1;3;74;omvolking;2024-10-06 09_57_10.118611;0.651036024093628;0.006950940936804;0.001722393324599;0.001522870152257;0.001425109920092;0.232204794883728;0.002338694641367;1. Against immigration, migrants, foreigners, refugees, or Muslims.
596;848f15f0fd7bc5f7;ad0ecb7a4c8d8443;0c75208d39c5f9bb;2024-09-27T17:29:51.000Z;"Woningruil? Snel verhuizen? Ga naar http://huisruilen.nl
#arib #politie #vlieland #omvolking #wilders #gordon #depvv #lekker #hetroerom #steijn #terugvolgvrijdag #gecondoleerd #proost #datalek #hoogmoed #maxverstappen #nederlanders #nederland #vvd #pvv #pvda #denk #cda #fvd";;;1;1K;omvolking;2024-10-06 09_57_10.118611;0.028911786153912;0.000107541876787;0.000253355305176;0.002327200025320;0.005725190043449;0.004254671745002;0.001128450268880;6. Other: unrelated to immigration topic.
597;3047fc85186ac77a;ec6aa1f3fac2d09d;a4c9ff46a798328c;2024-09-25T21:42:37.000Z;"Knettergekke ""linkse"" deugers in de 2e kamer die de inhoud niet willen horen maar een normaal Nederlands woord, te weten #omvolking, willen verbieden.
Hoe denk je dat dit de geschiedenis in gaat?";;3;8;1,1K;omvolking;2024-10-06 09_57_10.118611;0.769239544868469;0.000043855528929;0.000007141478363;0.000136986564030;0.000025701157938;0.048841316252947;0.000504298019223;1. Against immigration, migrants, foreigners, refugees, or Muslims.
598;e5c88c9436829cd9;a206d8a07bad7db8;bedd876f700c539a;2024-09-23T10:31:35.000Z;Omvolking in Nederland? Dit zeggen de cijfers;1;1;3;111;omvolking;2024-10-06 09_57_10.118611;0.026409441605210;0.000051547645853;0.000170096885995;0.000101497636933;0.000088589084044;0.001604895107448;0.000378026568796;5. Is neutral.
599;b1c5276f6c5ed998;6bc9a9f20af7f942;aeb7718547bc8bc5;2024-09-23T12:33:33.000Z;"Omvolking is een feit!

Omvolking in Nederland? Dit zeggen de cijfers";2;2;2;518;omvolking;2024-10-06 09_57_10.118611;0.041091121733189;0.000086391410150;0.000523250258993;0.000055332675402;0.000016313482774;0.006747880950570;0.000445540208602;1. Against immigration, migrants, foreigners, refugees, or Muslims.
600;7dd4ca7b6a10db05;2ea5503b700491ef;5ffb5b4d3f5ca025;2024-09-27T13:43:38.000Z;"Zelfs in Duckstad OMVOLKING.
Klaar mee";;1;1;59;omvolking;2024-10-06 09_57_10.118611;0.158601641654968;0.010961546562612;0.091320335865021;0.000857032602653;0.000012905858057;0.094119548797607;0.000639915233478;1. Against immigration, migrants, foreigners, refugees, or Muslims.
601;a6393500e83cfd5c;ec6aa1f3fac2d09d;a4c9ff46a798328c;2024-09-26T08:40:08.000Z;"Kati Piri, een ‘betrouwbare bondgenoot’ van #Soros, Die voor 1 miljoen asieleisers pleitte, kan niet tegen het door haarzelf aangehaalde woord #omvolking.
Het gaat bijna alleen om de vorm, niet om de, niet door het elite kartel te verdedigen, inhoud.";;2;1;236;omvolking;2024-10-06 09_57_10.118611;0.004769121296704;0.000009428500562;0.000496433058288;0.001617851085029;0.000037703695853;0.005389933008701;0.000162076714332;1. Against immigration, migrants, foreigners, refugees, or Muslims.
602;918b85ec8811945b;4d9ac365666c6097;5ba1346eb3945fb3;2024-09-23T09:01:29.000Z;"Woke en omvolking zijn het stokpaardje van de EU.

Wie daaraan komt…";;2;2;63;omvolking;2024-10-06 09_57_10.118611;0.235174670815468;0.000198301408091;0.000065900516347;0.000057252524130;0.000002036927754;0.050945591181517;0.000042293693696;1. Against immigration, migrants, foreigners, refugees, or Muslims.
603;d5310b820e3e9e61;ad0ecb7a4c8d8443;0c75208d39c5f9bb;2024-09-27T13:28:11.000Z;"Woningruil? Ga naar http://huisruilen.nl
#onweer #f16 #marokkanen #leeuwarden #verschrikkelijk #rusland #omvolking #mirjam #libanon #wilders #oekraine #besiktas #steijn #poetin #russen #smeets #hoogeveen #piri #terugvolgvrijdag #volkel #afscheidsvlucht #soesterberg #wimjonk";;;1;951;omvolking;2024-10-06 09_57_10.118611;0.027898700907826;0.000032280535379;0.000163577438798;0.002028385875747;0.000406030478189;0.002111446112394;0.000465287565021;6. Other: unrelated hashtags and topics
604;324d34257b65631d;9e70bb5c5b8bac73;8df5e20dd32e9eae;2024-09-21T09:42:20.000Z;Ja, met zo'n naam sta je natuurlijk garant voor een neutrale en objectieve kijk, als de communicatie van een terreurgroep wordt opgeblazen. #omvolking #islampropaganda;1;1;13;269;omvolking;2024-10-06 09_57_10.118611;0.161362826824188;0.000132581844809;0.000024954708351;0.000078010023572;0.000015096244169;0.025761814787984;0.000026205432732;1. Against immigration, migrants, foreigners, refugees, or Muslims.
605;1a3cd86c6e14950e;9a523eddafc67664;79c35ba60f7ef12a;2024-09-23T13:06:48.000Z;"Omvolking in Nederland? 
Dit zeggen de cijfers - http://NieuwRechts.nl";;;;158;omvolking;2024-10-06 09_57_10.118611;0.023382855579257;0.000051801722293;0.000131160806632;0.000181835814146;0.000159450268256;0.002120638964698;0.000245610572165;1. Against immigration, migrants, foreigners, refugees, or Muslims.
606;d737fb632b1535c2;935ba00e53e28be8;bb4b003f2352f807;2024-09-27T20:41:47.000Z;Omvolking is en blijft omvolking…!!!;;;;4;omvolking;2024-10-06 09_57_10.118611;0.129277423024177;0.000112225214252;0.000149898987729;0.000094483424618;0.000048637390137;0.034712847322226;0.000187558704056;1. Against immigration, migrants, foreigners, refugees, or Muslims.
607;02c5d87d7bafc63b;935ba00e53e28be8;bb4b003f2352f807;2024-09-27T21:26:14.000Z;Omvolking is en blijft omvolking…!!!;;;;9;omvolking;2024-10-06 09_57_10.118611;0.129277423024177;0.000112225214252;0.000149898987729;0.000094483424618;0.000048637390137;0.034712847322226;0.000187558704056;1. Against immigration, migrants, foreigners, refugees, or Muslims.
608;f5fe4ff80b6fdc14;935ba00e53e28be8;bb4b003f2352f807;2024-09-28T20:24:38.000Z;Omvolking is en blijft omvolking…!!!;;;;13;omvolking;2024-10-06 09_57_10.118611;0.129277423024177;0.000112225214252;0.000149898987729;0.000094483424618;0.000048637390137;0.034712847322226;0.000187558704056;1. Against immigration, migrants, foreigners, refugees, or Muslims.
609;6b03e26e27d59fef;fe3af1d4cb409fe0;3b9e9300753fc79c;2024-09-30T04:35:45.000Z;"1/2 @GideonvMeijeren, van @fvdemocratie, heeft het woord 'omvolking' gebruikt en de commotie dat het opriep was niet te geloven: nazi-ideeën zei de een, ...
#VerbiedDePSUV_VO
#MaduroMoetWordenOmvergeworpen
#OvergangZonderChavistas
#ZieJeInVrijheid";1;;;4;omvolking;2024-10-06 09_57_10.118611;0.063396632671356;0.006724332924932;0.000027922105801;0.000038542973925;0.000001660065323;0.540205776691437;0.000367102795280;6. Other: nor for or against immigration
610;020ed611b80e4a4c;2f1ab9515a5ba841;c9dba26bb57eb098;2024-09-30T08:57:44.000Z;Over vrijheid van meningsuiting in de Tweede Kamer. #omvolking;;1;1;8;omvolking;2024-10-06 09_57_10.118611;0.000671057146974;0.000011430386621;0.000026770709155;0.000822879839689;0.000062893101131;0.001575263915583;0.000029974102290;1. Against immigration, migrants, foreigners, refugees, or Muslims.
611;43b5840b60b4d055;d0e7146a1d16d56e;49ef62a96185cd55;2024-09-26T10:21:25.000Z;Idd het omvolking’s woord bestaat niet meer.;1;;;108;omvolking;2024-10-06 09_57_10.118611;0.014372307807207;0.000017840102373;0.000274317048024;0.000013481830138;0.000004273083505;0.005241496022791;0.000053052655858;5. Is neutral.
612;5bfc6bc5547de677;78097b98f46d4e44;a42178afd8f13f12;2024-09-20T09:09:56.000Z;Hoe gaat het nu met de omvolking in omgeving Rotterdam?;;;;87;omvolking;2024-10-06 09_57_10.118611;0.036757208406925;0.001572250970639;0.000185732598766;0.000872000586241;0.000295210862532;0.006584049202502;0.000885669898707;1. Against immigration, migrants, foreigners, refugees, or Muslims.
613;4424603456f17e2f;d07bd2ce649be6ef;619a6195221b3a08;2024-09-24T11:05:34.000Z;"Het Deense asielrecept: strenge regels en een ongastvrij imago

De enige juiste insteek om de #OMVOLKING tegen te gaan";;;1;29;omvolking;2024-10-06 09_57_10.118611;0.529231011867523;0.005949100479484;0.000080480524048;0.000149747706018;0.000033649121178;0.150185897946358;0.000069901827374;1. Against immigration, migrants, foreigners, refugees, or Muslims.
614;331ebf5af8f89ee3;9ba0efd62bd936e2;08b5d15f92beda1f;2024-09-19T19:32:19.000Z;Maar #omvolking mogen we het niet noemen.;;;1;34;omvolking;2024-10-06 09_57_10.118611;0.043308924883604;0.000094257280580;0.000151119442307;0.000047589433962;0.000009776412298;0.015562347136438;0.000145262965816;1. Against immigration, migrants, foreigners, refugees, or Muslims.
615;f5bdaeb1c22ac117;f9edc68af4b9accc;eaf5138f5a1e1fe4;2024-09-25T19:59:49.000Z;Van de taalnazi's mag Gideon het woord #omvolking niet gebruiken.;1;1;3;187;omvolking;2024-10-06 09_57_10.118611;0.143096968531608;0.000152742257342;0.000034743188735;0.000020185769245;0.000000740206474;0.110242269933224;0.000052195497119;6. Other: Criticizes language policing, not immigration.
616;c56359d3c7716078;e513e511cd6d3ea3;bfc0a51b66895a05;2024-09-23T14:17:29.000Z;Omvolking in Nederland? Uit CBS-cijfers blijkt: het aantal mensen dat is geboren in Nederland met een Nederlandse herkomst neemt in alle varianten af.;;1;1;267;omvolking;2024-10-06 09_57_10.118611;0.017471970990300;0.000018663347873;0.001728497561999;0.000018129298041;0.000030959930882;0.004291364923119;0.000269706099061;1. Against immigration, migrants, foreigners, refugees, or Muslims.
617;815096160a680874;a8a26ada1482e7b5;7ec0dac3c8efa9bd;2024-09-25T15:56:19.000Z;"Oh.....het woord 'omvolking' mag niet in de kamer. 
Die deugers ........wanneer worden die wakker.";;;2;32;omvolking;2024-10-06 09_57_10.118611;0.793565869331360;0.008750085718930;0.000000250717591;0.000038841699279;0.000003916867627;0.035772446542978;0.000004316354534;1. Against immigration, migrants, foreigners, refugees, or Muslims.
618;444dec194ad4b81d;ef4ee5b9f0fa3fe7;bb890fc6989b0f4c;2024-09-29T16:58:33.000Z;Gezellig hè, die #omvolking…..;;;;36;omvolking;2024-10-06 09_57_10.118611;0.210147097706795;0.000147816899698;0.000266109214863;0.000718972645700;0.000004311125849;0.068180635571480;0.000170356899616;1. Against immigration, migrants, foreigners, refugees, or Muslims.
619;1b776187637817c2;05cda2e052e6105c;c887cd0788034319;2024-09-27T16:28:19.000Z;"Omvolking in woord en beeld!
In Europa gebeurt dit natuurlijk niet…";;1;1;111;omvolking;2024-10-06 09_57_10.118611;0.161329716444016;0.000059795758716;0.000029989285395;0.000074048199167;0.000004156662726;0.011946798302233;0.000074272953498;1. Against immigration, migrants, foreigners, refugees, or Muslims.
620;55ad225396bc6394;9a141debbf6a6a63;19afc4a62c94b3ef;2024-09-29T11:13:23.000Z;Waarom de vertrekbonus voor asielzoekers niet gaat werken #omvolking #asielcrisis;;;;38;omvolking;2024-10-06 09_57_10.118611;0.002344405744225;0.000110593566205;0.000043895404815;0.000190001825104;0.000014326417840;0.000920680235140;0.000038533788029;1. Against immigration, migrants, foreigners, refugees, or Muslims.
621;f3026dbd31342cb8;6697db354ed12b76;9e5ed7a51e161393;2024-09-29T09:07:17.000Z;Wat is dat dan die #omvolking ??;;;1;58;omvolking;2024-10-06 09_57_10.118611;0.052184473723173;0.000027936301194;0.000029430804716;0.000233168524573;0.000016961999791;0.004213020671159;0.000264244154096;5. Is neutral.
1;842d3ed281656715;b74c936a856cecc8;9d4bb69970a2387e;2024-09-30T05:16:56.000Z;De #omvolking ligt nog steeds op schema.;29;154;321;6,2K;omvolking;2024-10-08 14_27_29.616917;0.093997754156589;0.001458896556869;0.000072080714745;0.000691410328727;0.000006945464975;0.013133639469743;0.000106180610601;1. Against immigration, migrants, foreigners, refugees, or Muslims.
2;dd515168e84322e3;860a8a780614ece9;7a7c3e30bc64d8fe;2024-10-07T08:29:22.000Z;"Stukje bij beetje levert de PVV fundamentele standpunten in. We zien het bij thema’s als EU, klimaat, Oekraïne en zélfs de omvolking, die de demografie van Nederland onomkeerbaar transformeert. 

Wij varen onze eigen koers. Sluit je aan bij #FVD!";;1;2;137;omvolking;2024-10-08 14_27_29.616917;0.008373913355172;0.000126673607156;0.000098356227682;0.000041231854993;0.000019049235561;0.006552791222930;0.000042353425670;1. Against immigration, migrants, foreigners, refugees, or Muslims.
3;b075d10f2339da2e;2f4d5c41805a86c8;a6f4d9a3786771b8;2024-10-01T15:10:11.000Z;"Omvolking?
Islamisering is wat ik zie!";1;14;25;293;omvolking;2024-10-08 14_27_29.616917;0.881412386894226;0.001984968781471;0.000023185042664;0.000091791465820;0.000064939056756;0.175558224320412;0.001571525121108;1. Against immigration, migrants, foreigners, refugees, or Muslims.
4;6eb42483fed4995e;9fe6cbb9e933ad0b;2ef37bd848a4d26c;2024-09-30T08:16:51.000Z;Islamisering = omvolking..dat woord mag niet gebruikt worden in de 2e kamer…Fortuyn wist het al!;4;6;10;200;omvolking;2024-10-08 14_27_29.616917;0.171764492988586;0.000168422149727;0.000001092301545;0.000013202738046;0.000002326467893;0.062312230467796;0.000129571883008;1. Against immigration, migrants, foreigners, refugees, or Muslims.
5;956376c3428e3061;7a6298bf2be9777a;1d3189df38b806bf;2024-10-03T12:09:25.000Z;De omvolking in Amsterdam voltrekt zich in een adembenemend tempo. De helft van de inwoners van tien jaar geleden is nu alweer weg. #GeertMak;2;;4;553;omvolking;2024-10-08 14_27_29.616917;0.010312202386558;0.000529608980287;0.000500442984048;0.000421954609919;0.000308313930873;0.011863909661770;0.002632341347635;1. Against immigration, migrants, foreigners, refugees, or Muslims.
6;88757877cc1ce4f8;c700abb892cc9654;da30f1873c788661;2024-10-03T14:50:03.000Z;"Wie gaat dat Turkse ziekenhuis tegenhouden????

@geertwilderspvv
@MinisterAenM
@2eKamertweets 

Waanzin! Nederlandse ziekenhuizen moeten sluiten, maar een Turkse gaat open! Stop omvolking! 

Mee eens?  / retweet / en ga me volgen....";22;98;249;2,7K;omvolking;2024-10-08 14_27_29.616917;0.669032275676727;0.029297098517418;0.003454030724242;0.000109996384708;0.000370023597497;0.260729283094406;0.001080885529518;1. Against immigration, migrants, foreigners, refugees, or Muslims.
7;cffb54f4217276ed;eed1d3d3635db114;85da6021ed9f6399;2024-10-03T12:38:51.000Z;Dit is het ministerie van Binnenlandse Zaken van GB . Op deze foto ziet u de mensen die het toelaten dat #migratie steeds groteskere vormen aanneemt. Door buitenlandse infiltratie toe te staan creëert men dus de overname/ #omvolking Hoever zijn wij in Nederland? ⁦⁦;1;5;9;270;omvolking;2024-10-08 14_27_29.616917;0.152364343404770;0.003752727992833;0.000005304115348;0.000100030418253;0.000070608220994;0.052652299404144;0.001103454502299;1. Against immigration, migrants, foreigners, refugees, or Muslims.
8;5c51cc1faaf45d82;7408ed77edc23c02;330dea4584a42f90;2024-10-03T20:26:24.000Z;Wat voert de Vlaamse Regering in het schild? Voelen we weldra de warme omvolking?;3;;9;281;omvolking;2024-10-08 14_27_29.616917;0.076174527406693;0.002565021393821;0.000140659991303;0.000454083405202;0.000172528292751;0.039130009710789;0.001480558770709;1. Against immigration, migrants, foreigners, refugees, or Muslims.
9;a5b300a8e9936407;7297bbeaa90bbef4;e55f1b90c0e4eb30;2024-10-07T07:00:23.000Z;Arabisch, Berbers, Pasjtoe, Urdu… Van @cdenv over @groen @pvdabelgie tot @de_NVA allemaal bepleiten ze integratie met Nederlands als zgn hefboom… In de praktijk doen ze in #Antwerpen net het omgekeerde en organiseren ze zelf de #omvolking, de #islamisering en de #segregatie!;15;62;246;8,4K;omvolking;2024-10-08 14_27_29.616917;0.333298772573471;0.000513622770086;0.000069597852416;0.000247472722549;0.000031394309190;0.129180446267128;0.007156799547374;1. Against immigration, migrants, foreigners, refugees, or Muslims.
10;44c1e381d7337eea;9fe6cbb9e933ad0b;2ef37bd848a4d26c;2024-10-06T08:34:27.000Z;Ooit,wanneer het vriendjeskartel er genoeg binnengehaald heeft en de omvolking kompleet is zal het botsen…;4;18;18;276;omvolking;2024-10-08 14_27_29.616917;0.103117816150188;0.007252732291818;0.000034554446756;0.000074061412306;0.000005716199212;0.292530626058578;0.000995153677650;1. Against immigration, migrants, foreigners, refugees, or Muslims.
11;be77a97a8be8c507;f65478a6716e9df3;1c83ce2b8b54f625;2024-09-29T11:04:17.000Z;"De helft van Nederland wil omvolking, islamisering, woningnood, aanslagen, verloedering van de samenleving, oorlog, dood, ellende, pijn, armoede, één groot Europeesch Reich en meer van alles wat kudt is.
We are so fucked.";2;2;12;248;omvolking;2024-10-08 14_27_29.616917;0.881156504154205;0.000877825310454;0.000048369896831;0.000348602916347;0.000017913751435;0.322134345769882;0.009779811836779;1. Against immigration, migrants, foreigners, refugees, or Muslims.
12;9d96dae1321e3029;50e28aba43ae83fd;9c7a2cda464ef610;2024-10-01T04:30:32.000Z;Ondertussen in Londen. Leuk he. Dit is geen omvolking hoor. Dit is humanitair volgens links.;17;17;60;1K;omvolking;2024-10-08 14_27_29.616917;0.121404863893986;0.000047239598644;0.000105384940980;0.000076476040704;0.000011967277715;0.067961022257805;0.000628257461358;1. Against immigration, migrants, foreigners, refugees, or Muslims.
13;a122bdeaa5e1f99b;34db91fc798c8192;002c3c876290666b;2024-10-07T07:47:06.000Z;"Stukje bij beetje levert de PVV fundamentele standpunten in. We zien het bij thema’s als EU, klimaat, Oekraïne en zélfs de omvolking, die de demografie van Nederland onomkeerbaar transformeert. 

Wij varen onze eigen koers. Sluit je aan bij #FVD!  http://fvd.nl/wordlid";38;290;923;20K;omvolking;2024-10-08 14_27_29.616917;0.009221381507814;0.000137647686643;0.000356530392310;0.000117870855320;0.000048517547839;0.009007352404296;0.000111162917165;1. Against immigration, migrants, foreigners, refugees, or Muslims.
14;ccd9d5f4b93a57cf;ab73256b5ad25155;0040159c05b61158;2024-10-06T11:28:08.000Z;"Dat wat NUnl 'vergeet' te vermelden/weglaat/verzwijgt:

- in Marseille vonden in 2023 49(!) moorden plaats
- bijna allemaal direct te linken aan de omvolking & islamisering 

https://lagazettefrance.fr/article/narchomicides-a-marseille-une-victime-de-15-ans-mercredi-un-tueur-presume-de-14-ans-vendredi…";1;6;17;503;omvolking;2024-10-08 14_27_29.616917;0.106774881482124;0.000378930039005;0.000411565299146;0.000362166872946;0.000389474269468;0.201888427138328;0.001531024929136;1. Against immigration, migrants, foreigners, refugees, or Muslims.
15;ba5631dc4f70f092;52cc2f36bfea3eff;4501a656b185e8f4;2024-09-30T13:30:25.000Z;Frankrijk, wat een prachtig land. Wat een rijkdom om primitieve mensen te verwelkomen, het zal ons de middeleeuwen laten herbeleven die we alleen kenden uit geschiedenisboeken  #omvolking #Paris;2;8;13;752;omvolking;2024-10-08 14_27_29.616917;0.002059964695945;0.000002601001142;0.000002983773584;0.000074406867498;0.000003144914672;0.000354348012479;0.000021546728021;1. Against immigration, migrants, foreigners, refugees, or Muslims.
16;1e5905f9e6450858;bf700fec8a2661a8;ef0a4c86a9b74cc0;2024-10-06T16:52:47.000Z;"#Marseille, nog zo'n stad die op enkele decennia volledig omvolkt werd. 

Zo'n 50 jaar geleden was het nog een authentieke Franse stad. Vandaag waant men er zich in een Maghrebijnse stad. 
#omvolking";;;2;110;omvolking;2024-10-08 14_27_29.616917;0.007115143351257;0.000012856560716;0.000041455325118;0.000037744743167;0.000011629458641;0.001136078615673;0.000395858485717;1. Against immigration, migrants, foreigners, refugees, or Muslims.
17;8e7d731dd1fade9d;d6f4c08827015d03;9395e34587e4a26e;2024-10-02T09:19:28.000Z;Maar omvolking was toch een complottheorie?;;;14;275;omvolking;2024-10-08 14_27_29.616917;0.049690924584866;0.000008892402548;0.000005734205843;0.000007468665899;0.000001603550913;0.008102980442345;0.000013837569895;1. Against immigration, migrants, foreigners, refugees, or Muslims.
18;9f5db1052ddbb57d;9dbae9ff42597659;d539c397f3193592;2024-10-03T16:45:38.000Z;"#Omvolking In Heerlen verdwijnt een ziekenhuis, vanwege personeelstekort en duur enzo...Maar Turkse ziekenhuisketen opent vestiging na vestiging in Nederland. 
Voor de Turken waar ze zich thuis kunnen voelen.";;4;5;503;omvolking;2024-10-08 14_27_29.616917;0.003592187305912;0.000031675819628;0.003921359311789;0.000001608829393;0.000026460271329;0.003478073747829;0.002454032655805;1. Against immigration, migrants, foreigners, refugees, or Muslims.
19;03858622f980ff8d;7297bbeaa90bbef4;e55f1b90c0e4eb30;2024-10-02T07:19:55.000Z;Eigen moslimsscholen in #Antwerpen… De volledige segregatie is het doel. Met 54% moslims in het Antwerpse lager en middelbaar onderwijs is dit de logische volgende stap in het proces van #islamisering en #omvolking. https://gva.be/cnt/dmf20241001_97162755…;84;159;522;14K;omvolking;2024-10-08 14_27_29.616917;0.382093936204910;0.003925265278667;0.000006667234629;0.001959285233170;0.002894013654441;0.104932740330696;0.001234428142197;1. Against immigration, migrants, foreigners, refugees, or Muslims.
20;2e7c668152fada75;7408ed77edc23c02;330dea4584a42f90;2024-10-08T08:05:07.000Z;"De omvolking heeft enkel voordelen.
Laat er nog veel meer binnen! 

Populaire wiskundeleraar uit Antwerpen geschorst omdat hij bijkluste als drugskoerier: “Maar hij verdiende hooguit 1 euro per gram”";5;3;12;151;omvolking;2024-10-08 14_27_29.616917;0.005106124561280;0.000028236903745;0.001825657906011;0.010608523152769;0.004985081031918;0.028291413560510;0.003169903298840;1. Against immigration, migrants, foreigners, refugees, or Muslims.
21;e97cf8e1dec4d236;22641d56785a2fb8;d256eccce93baf48;2024-10-08T09:49:23.000Z;"Omvolking heet ""replacement migration"" op internationaal niveau en dat is onderdeel van het plan. Waarom zouden mensen er geen vragen over mogen stellen als ze letterlijk VERVANGEN dienen te worden? 

https://un.org/development/desa/pd/sites/www.un.org.development.desa.pd/files/unpd-egm_200010_un_2001_replacementmigration.pdf…";;;2;29;omvolking;2024-10-08 14_27_29.616917;0.005996975116432;0.000076984943007;0.000038517915527;0.000357474636985;0.000033707605326;0.008334477432072;0.000172696498339;1. Against immigration, migrants, foreigners, refugees, or Muslims.
22;3c924c7d7fa258ad;b74c936a856cecc8;9d4bb69970a2387e;2024-10-02T19:13:03.000Z;"De #omvolking moet natuurlijk wel op volle kracht blijven doorgaan.
Motie verworpen door een overgrote meerderheid van de Tweede Kamer.";43;60;162;3,3K;omvolking;2024-10-08 14_27_29.616917;0.186212733387947;0.000332178693498;0.000172827290953;0.000131267399411;0.000017226348064;0.013036964461207;0.000090644854936;1. Against immigration, migrants, foreigners, refugees, or Muslims.
