rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
225;dab03ec33b9de41a;5b2ab6f43d9bee59;ee5a48f57d345fcd;2023-09-08T13:40:17.000Z;Gemeenten regelen honderden extra opvangplekken voor Oekraïense vluchtelingen;66;2;37;33K;vluchtelingen;2024-10-03 11_54_01.348625;0.009789994917810;0.000303109205561;0.000169554419699;0.000690417771693;0.001170900301076;0.011844879016280;0.000306104106130;5. Is neutral.
226;a8996e2f05dccd05;93f57126d74ff922;2429c61f9962891d;2023-10-17T07:22:37.000Z;"Een veroordeelde IS’er die binnen 3 jaar werkt met vluchtelingen en dus slachtoffers van IS. 

Het beleid om de samenleving en de slachtoffers van IS te beschermen is kapot als zij een VOG krijgt. 

Heb vragen aangemeld zodat de minister van Justitie dit in het vragenuur gaat";472;733;3K;615K;vluchtelingen;2024-10-03 11_54_01.348625;0.232121154665947;0.000425141653977;0.000054749012634;0.000448324775789;0.000229382669204;0.324905246496201;0.000886858790182;1. Against immigration, migrants, foreigners, refugees, or Muslims.
227;31e9a780bd040d7c;0943f0afe4b179c3;0287aeea3ef25646;2024-09-24T07:38:39.000Z;"Zou het niet liggen aan jarenlang rechts beleid waarin er voor zorg en bouw betaalbare woningen geen ruimte was? En er niets, maar dan ook echt niets, werd gedaan aan kansen voor minima die aangewezen zijn op voedselbanken?
En dat nu vluchtelingen de schuld krijgen?
Denk het wel.";3;;8;112;vluchtelingen;2024-10-03 11_54_01.348625;0.052769251167774;0.000015926880224;0.000318548467476;0.000044911073928;0.000027899401175;0.038016315549612;0.000090146109869;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
228;6623a3dd8e2d7e74;dbbb749dbd744273;ce55676ec039f62e;2024-09-26T06:30:02.000Z;Exploderende piepers, raketaanvallen, honderden doden en nog veel meer gewonden. De aanvallen van Israël op Libanon hebben inmiddels een stroom van Libanese vluchtelingen op gang gebracht. Redacteur Floris van Straaten legt in de nieuwe aflevering van NRC Vandaag uit hoe de;2;1;1;3,9K;vluchtelingen;2024-10-03 11_54_01.348625;0.024773599579930;0.003900016890839;0.000359683821443;0.000165290824953;0.000009634716662;0.566555380821228;0.088970288634300;5. Is neutral.
229;79f40785ab59ac34;c94201919ec74633;bf9f913d6f3aa028;2024-09-25T22:56:53.000Z;Ja dat snap ik ook niet. Er zijn een miljoen arbeidsmigranten.  Waarom niet een deel vervangen door vluchtelingen te laten werken.;1;;7;724;vluchtelingen;2024-10-03 11_54_01.348625;0.050719261169433;0.000312811695039;0.000177339679794;0.000013586427485;0.000014862046555;0.044457659125328;0.000907730427571;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
230;596d18dd408f3acc;58f058beb98918c4;ea77d87996369481;2024-09-27T17:59:21.000Z;Uit de eu is het domste wat Nederland kan doen daar begint het al mee soeverein zijn we al welke politieke partijen frauderen ?? Pvv leden zijn nooit aanwezig FvD ook niet in zekere zin Fraude vluchtelingen vangen we al op illegalen word al de deur gewezen welke sancties die /;1;;4;75;vluchtelingen;2024-10-03 11_54_01.348625;0.638662397861481;0.000623071158770;0.000572674558498;0.000083532271674;0.000075239382568;0.051613748073578;0.000037197594793;5. Is neutral.
231;6a27fd76682a58be;d565336a061d09c2;d9474fe1146778a4;2024-09-25T09:56:50.000Z;"De totale kosten voor het hele asiel en vluchtelingen mechaniek en de invasieve sunami dit jaar! komen uit op 24 miljard

Afschaffen eigen risico voor de nederlander kost  3.4 miljard.

Energie belasting afschaffen 5/6 miljard.

Dan is er nog 15 miljard over.
DUS!";;2;2;55;vluchtelingen;2024-10-03 11_54_01.348625;0.113242581486702;0.000794764899183;0.000085878462414;0.000021260419089;0.000011686837752;0.021377434954047;0.000643519393634;1. Against immigration, migrants, foreigners, refugees, or Muslims.
232;e6bb87e4eaca2ccc;4b501c9de9c67ea0;1f0bcb8dba923fab;2024-09-24T08:09:03.000Z;Iedereen aan boord is de eerste voorinburgeringsschool van Nederland. Een plek waar #vluchtelingen – met of zonder status – nog vóór hun inburgering kennis kunnen maken met onze taal, cultuur en alles wat daarbij komt kijken. #asielzoekers #vluchtelingen;;1;2;241;vluchtelingen;2024-10-03 11_54_01.348625;0.000852215802297;0.000002556406571;0.000036069763155;0.000022014433853;0.000024137043511;0.000364091480151;0.000030119319490;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
233;19fc6a350b01d25b;924f2f6b0036648d;b4cd6c1fb17bffff;2024-09-24T10:11:23.000Z;"De vergrijzing heeft 55 jaar betaald voor hun oude dag.Asielzoekers kosten alleen maar geld.Zaterdag bij de bushalte in Leeuwarden een jonge vrouw naast mij.Ze kwam uit Gambia met ouders en oma.
ben daar vaak geweest ,super veilig land ,hoezo vluchtelingen??????";2;1;9;131;vluchtelingen;2024-10-03 11_54_01.348625;0.717435061931610;0.000012739199519;0.000113995789434;0.000012790291294;0.000033297474147;0.007747456897050;0.000218802742893;1. Against immigration, migrants, foreigners, refugees, or Muslims.
234;01251aa2b44bf5da;7f945a4c131f1919;2f8c53650c4cab2e;2024-09-24T12:56:37.000Z;Die luxe blijft gesloten voor vluchtelingen. De opvang is basic. Zelfs de luxe bedden worden vervangen door basic (stapel)bedden. Verspreid geen fakenews Sywert.;;1;4;247;vluchtelingen;2024-10-03 11_54_01.348625;0.012940879911184;0.000010330051737;0.000003359522452;0.000003003819529;0.000019590139345;0.010527065023780;0.000004462961442;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
235;0427291a448cb499;b283dc9e0831bb65;aaf54df4ff249d0f;2024-09-27T16:15:54.000Z;Liever Russen in mijn wijk dan Intimiderende en vijandige “vluchtelingen”;;;2;9;vluchtelingen;2024-10-03 11_54_01.348625;0.863564729690552;0.000119308686408;0.000000539728774;0.000186988196219;0.000006554204901;0.047887589782476;0.000015993942725;1. Against immigration, migrants, foreigners, refugees, or Muslims.
236;9e260bf9ee540ba5;5b2ab6f43d9bee59;ee5a48f57d345fcd;2024-03-18T18:49:06.000Z;Niet langer meer automatisch asiel voor vluchtelingen uit Jemen;64;23;133;65K;vluchtelingen;2024-10-03 11_54_01.348625;0.053152378648520;0.000460917741293;0.000004110936970;0.000039325481339;0.000005844525731;0.010194210335612;0.000011297585843;1. Against immigration, migrants, foreigners, refugees, or Muslims.
237;79202dabf00b69bf;b8d370cec0e76827;6eca6f528cb92b33;2024-09-24T12:21:30.000Z;Dat idioot conflict mag je van mij overal laten zien. Dat zoiets vluchtelingen op de been brengt, is logisch. Dat sommige vluchtelingen, eens ze gastvrij worden opgevangen, zich als beesten gedragen en Vlaamse jongens en meisjes kletsen geven, dat laten wij dan weer zien.;3;4;9;129;vluchtelingen;2024-10-03 11_54_01.348625;0.869355738162994;0.000027356714781;0.000001623974754;0.000094665061624;0.000016690435586;0.236141651868820;0.000017915544959;1. Against immigration, migrants, foreigners, refugees, or Muslims.
238;dc39d3aba9e8b822;5b2ab6f43d9bee59;ee5a48f57d345fcd;2023-09-19T16:38:59.000Z;3,2 miljard euro begroot voor opvang Oekraïense vluchtelingen;343;123;96;133K;vluchtelingen;2024-10-03 11_54_01.348625;0.004802573006600;0.000113859226985;0.000039958569687;0.000056535336626;0.000043555734010;0.006277890875935;0.000216076514334;5. Is neutral.
239;abe1a59acb34dc17;3f2b93c077b4223f;3e9f321ef5b78685;2024-10-02T16:13:33.000Z;"Die heks @MinisterieAenM @pvvfaber doet het er gewoon om. Ze hoopt op hele ernstige incidenten om dan alle vluchtelingen over een kam te scheren en te roepen; zie je wel. Wat een smerige politiek.";1;1;3;108;vluchtelingen;2024-10-03 11_54_01.348625;0.208337634801865;0.000082986742200;0.000012038142813;0.000083709775936;0.000037100278860;0.170917049050331;0.000746171164792;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
240;c54e142be2d26246;a52cc839592e5108;540202b8cbccfcd6;2024-09-24T16:06:37.000Z;Ik zou Klever thuis laten. Dat is echt geen voorbeeld om mee te nemen.;1;;3;33;vluchtelingen;2024-10-03 11_54_01.348625;0.026564791798592;0.000048706730013;0.000237391388509;0.000693414709531;0.000231247002375;0.021421872079372;0.000063490457251;6. Other: unclear stance on immigration.
241;5987fd204aee90c2;a431bc6a70a8aff5;41b9c846e969e461;2024-09-26T15:42:26.000Z;"De geplande noodwet zal dit soort maatregelen mogelijk maken. We moeten dit stoppen! Teken nu onze petitie tegen de noodwet en bescherm de rechten van vluchtelingen: https://buff.ly/4eguK9M
#StopDeNoodwet #MensenrechtenBovenAlles";2;8;8;1,1K;vluchtelingen;2024-10-03 11_54_01.348625;0.020818687975407;0.000404680351494;0.000160453681019;0.000978177529760;0.000167510050232;0.028995526954532;0.000037665748096;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
242;7f2e135465ef6d9f;9fe121aceaaa1450;098e90a22fad3a2f;2024-09-30T14:10:00.000Z;UNRWA, het agentschap van de Verenigde Naties voor Palestijnse vluchtelingen, heeft bevestigd dat Fateh Al Sherif, de leider van Hamas in Libanon, een werknemer was van UNRWA.;13;50;77;1,9K;vluchtelingen;2024-10-03 11_54_01.348625;0.000832345918752;0.000009074994523;0.000002098154027;0.000025275625376;0.000004425912266;0.003847343847155;0.000098398551927;5. Is neutral.
243;b41bdd279168ef07;d80ee1e06427b6f9;ed7c3b39ca831159;2024-09-26T18:40:23.000Z;Nou de goede, en die zijn er echt wel, worden door dit tuig ook verkeerd aangekeken. Zo creëer je alleen maar meer haat. Echte vluchtelingen zijn dankbaar voor alles wat ze krijgen, dit soort mensen komen hier alleen voor gratis geld;1;1;3;46;vluchtelingen;2024-10-03 11_54_01.348625;0.703678846359253;0.000032071544410;0.000052615581808;0.000058799425460;0.000027546093406;0.121235750615597;0.000026900564990;1. Against immigration, migrants, foreigners, refugees, or Muslims.
244;1c7e910e186a3b7e;2ef10d062914a7a2;6b84f53fd9d0028b;2024-09-25T12:24:44.000Z;"Niet vluchtelingen maar veilige landiers.
Vluchtelingen zijn altijd welkom en dat weten jullie best.";1;;7;231;vluchtelingen;2024-10-03 11_54_01.348625;0.015788000077009;0.000000758701447;0.000030763421819;0.000001553303605;0.000000380542076;0.004583132918924;0.000126127721160;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
245;0778cef6c174fdaa;1ed22496efd2dc2f;979d1270c1e6820e;2024-09-26T08:58:10.000Z;Zou fijn zijn,voor de balans, als u ook sprak met mensen uit Israel, familie van gegijzelden, vluchtelingen uit Noord-Israel vanwege de dagelijkse raketaanvallen, die lijden onder Hamas en Hezbollah. Maar helaas: alles is anti:Israel,kabinet, Wilders,Trump. Daarom geen NPO;;1;10;82;vluchtelingen;2024-10-03 11_54_01.348625;0.120305925607681;0.000877270940691;0.000216518848902;0.000251369114267;0.000075658761489;0.060643453150988;0.000571738695726;6. Other: Criticizes media bias on Israel.
246;3ab8d7cefae6e5f1;3bde489c56e2d33a;9d584c1b17c1c16f;2024-10-02T09:34:45.000Z;"1/2 In het artikel wordt ik geïnterviewd over mijn onderzoek naar vluchtelingen ten tijde van het Rampjaar 1672. Zie daarvoor ook mijn publicatie in @TijdschriftHoll (2024-1).
#twitterstorians #geschiedenis #history #Rampjaar #rampjaar1672 #Holland #waterland #Amsterdam #refugees";;2;9;466;vluchtelingen;2024-10-03 11_54_01.348625;0.000305545487208;0.000004009707027;0.000003767494718;0.000040478258597;0.000039395523345;0.000167674006661;0.000021822259441;5. Is neutral.
247;d1019cdb78bc2836;291ce89ba63601a6;225122de2f9540e3;2024-09-26T21:10:08.000Z;Ja dat is het nou juist ,het verdien model  is vluchtelingen dat is belangrijk geworden voor COA en justitie, gemeenteraden en coa;2;1;3;22;vluchtelingen;2024-10-03 11_54_01.348625;0.173933237791061;0.000037146903196;0.000893099233508;0.000062306469772;0.000018166198060;0.020148063078523;0.000433256733231;1. Against immigration, migrants, foreigners, refugees, or Muslims.
248;ace0d96355f7096a;bdd6bba3297988de;de9dc49053d6b003;2024-09-24T10:26:32.000Z;"Heel de Gemeenteraad? Nee, een kleine fractie stemde tegen.

https://swollwacht.nl/post/zorgen-over-opvang-van-vluchtelingen-in-zwolle…";;2;2;431;vluchtelingen;2024-10-03 11_54_01.348625;0.028240008279681;0.000133159337565;0.000066980050178;0.000419707910623;0.000083702354459;0.002024720422923;0.000043729989557;5. Is neutral.
249;1ec28ab336a5d92c;dcb6c780b35bd696;3e57805fa40a1385;2024-09-30T12:18:38.000Z;"In dit mediaklimaat is het ook niet vreemd dat schandalen pas na jaren aan het licht komen.

Neem bijvoorbeeld de openbaring dat Dilan Yesilgöz haar bevoegdheden had misbruikt om druk te zetten, zodat vluchtelingen discriminatoir aangepakt konden worden.";1;;10;94;vluchtelingen;2024-10-03 11_54_01.348625;0.015440034680068;0.000174976419657;0.000024238814149;0.002076958073303;0.005780037958175;0.047941144555807;0.001908192294650;1. Against immigration, migrants, foreigners, refugees, or Muslims.
250;0ae3f93fffef897f;f358d4de8ea07969;caa12124c611fcbf;2024-09-24T18:41:55.000Z;Echt, alsof doorsnee vluchtelingen eerst de asielwetgeving en beleidsplannen van de verschillende EU-lidstaten gaan bestuderen voordat ze ergens naar toe gaan. Volkomen buiten de werkelijkheid.;6;2;11;1,6K;vluchtelingen;2024-10-03 11_54_01.348625;0.054955501109362;0.000003818668119;0.000065927801188;0.000012521311874;0.000024908582418;0.008454960770905;0.000267432827968;5. Is neutral.
251;bb95b905d41baf8b;433ca79fdcd5e231;156a046e880184d5;2024-09-25T16:49:46.000Z;"Meer mensen vluchten van Libanon naar Syrië.
Syriers hier in de bijstand en de echte vluchtelingen gaan naar Syrië??

https://f7td5.app.goo.gl/mQbVZf

Verzonden via @updayNL";;2;2;31;vluchtelingen;2024-10-03 11_54_01.348625;0.005812804214656;0.000044179079850;0.000101236066257;0.000109092929051;0.000018041442672;0.002237806096673;0.000204952171771;1. Against immigration, migrants, foreigners, refugees, or Muslims.
252;21b7aeeee11447a0;a52cc839592e5108;540202b8cbccfcd6;2024-09-26T13:31:42.000Z;Faber doet dat ook.;1;;3;71;vluchtelingen;2024-10-03 11_54_01.348625;0.001294807647355;0.000017721455151;0.000630623195320;0.001502268365584;0.000275684113149;0.000516511965543;0.000108598978841;6. Other: unclear stance on immigration.
253;2594f147f13faa01;76b912dde5c63159;04dc399ad59a8a03;2024-09-25T16:02:59.000Z;Tot de stroom vluchtelingen richting Europa trekt...;;;3;102;vluchtelingen;2024-10-03 11_54_01.348625;0.230710700154305;0.000871567812283;0.001767203095369;0.000039501948777;0.000040326107410;0.011435354128480;0.000104450416984;6. Other: incomplete statement about refugees.
254;8126f763c685d40c;14a71177144def14;7c147c73bc5e720c;2024-09-28T08:38:15.000Z;Mijn oma zag (echte vluchtelingen ) in Nederland komen jaren geleden die roepen toen al over een aantal jaar nemen wij het hier over .vul zelf maar in wat bedoeld werd;5;;9;518;vluchtelingen;2024-10-03 11_54_01.348625;0.093137361109257;0.000068157758506;0.001187701709569;0.000870237126946;0.000511457503308;0.063701562583447;0.001701645553112;1. Against immigration, migrants, foreigners, refugees, or Muslims.
255;934c5832e8240134;785024c6389eb97f;1b0e94e61b8f084a;2024-10-02T11:21:04.000Z;Schoolgebouw aan Het Hoge in Vorden in beeld voor onderwijs aan jonge vluchtelingen;;1;2;700;vluchtelingen;2024-10-03 11_54_01.348625;0.002319485181943;0.000174659202457;0.000062111415900;0.000505899311975;0.001713635399938;0.015409251675010;0.000528145523276;5. Is neutral.
256;0c84ec2ee9515704;1b172d8090e2d1a0;809c67d46412673f;2024-09-23T20:59:45.000Z;"Eén van de grootste problemen van deze tijd; de ontmenselijking 

De ontmenselijking van moslims 

De ontmenselijking van migranten

De ontmenselijking van vluchtelingen

De ontmenselijking van dakloze mensen 

De ontmenselijking van mensen in armoede";4;5;12;449;vluchtelingen;2024-10-03 11_54_01.348625;0.242467686533928;0.000012958618754;0.000286523340037;0.000094435505162;0.000002362484565;0.001730313408188;0.000024804356144;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
257;7ac58f4aa78fd5fb;11eb5096029e9d55;4c8229d0a55ba523;2024-09-23T21:11:38.000Z;Na veel inspraak en meerdere debatten hebben we  ingestemd met opvangen van vluchtelingen op nader te onderzoeken (3) locaties. Belangrijk, maar nog belangrijker (en ontroerender!) was de inspraak van Amir - want geen nummer maar een mens- over zijn thuis in Zwolle. #toekomst;;1;4;196;vluchtelingen;2024-10-03 11_54_01.348625;0.000408976018662;0.000003906329312;0.000152729291585;0.000397865514969;0.000119638607430;0.002345501212403;0.000377873802790;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
258;2ff573c691a653e1;fa0b34611120c218;b52d5bed824bdfae;2024-09-26T11:50:34.000Z;"Hahaha... een koekje van eigen deeg. Naar het verdomhoekje gestuurd worden om wat je als minderheid bent, denkt en gelooft. Hetzelfde wat jullie doen met moslims, migranten, orthodoxe joden, vluchtelingen, kleurlingen, enz...
Je oogst wat je zaait: polarisatie en verdeling...";2;;8;108;vluchtelingen;2024-10-03 11_54_01.348625;0.196074783802032;0.000262034620391;0.000058199675550;0.000075701922469;0.000020168567062;0.127319306135178;0.000622342340648;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
259;a57ccf68d3c957f3;e234bd3f62586ffc;a9717127df582fe7;2024-09-24T18:58:33.000Z;Eerste vluchtelingen nemen intrek in azc Albergen, dorp helpt in stilte;1;2;3;1,3K;vluchtelingen;2024-10-03 11_54_01.348625;0.004706584848463;0.000007400113645;0.001693549915217;0.000056565753766;0.000136209098855;0.006494570989162;0.000193520521862;5. Is neutral.
260;2e6ff49b786821c2;61b96822da6b66a2;c28775227a85ccbe;2024-09-26T19:38:35.000Z;En hoeveel pro Russische Oekraïners zitten er onder de vluchtelingen in Nederland, gewoon Russen eigenlijk met een ander paspoort. Zelfde als moslims met een Nederlands paspoort maar die zich nooit als Nederlander zullen gedragen.;1;;5;67;vluchtelingen;2024-10-03 11_54_01.348625;0.266136139631271;0.000108993110189;0.000119512173114;0.000345258129528;0.000661812897306;0.035532645881176;0.000140951204230;1. Against immigration, migrants, foreigners, refugees, or Muslims.
261;dcdef537bbb09d51;a52cc839592e5108;540202b8cbccfcd6;2024-09-26T11:42:35.000Z;Een klein blond meisje met een lekker sausje er over heen smaakt goed hoor.;1;;2;233;vluchtelingen;2024-10-03 11_54_01.348625;0.015380535274744;0.000830325123388;0.000041481267544;0.206721127033234;0.074998222291470;0.011353489942849;0.002160400850698;6. Other: Inappropriate and unrelated to immigration.
262;6df24c73bb170162;4135aa9dc1b842a6;a4dd14e393e5bf63;2024-09-24T15:25:29.000Z;Als alle asielzoekers die op vakantie gaan naar hun thuisland de verblijfsvergunning word ontnomen,hoeveel ruimte hebben we dan om echte vluchtelingen op te nemen?;2;;11;653;vluchtelingen;2024-10-03 11_54_01.348625;0.102982223033905;0.000086312029453;0.000006992738690;0.000002611183845;0.000001715604299;0.053655728697777;0.000059085919929;1. Against immigration, migrants, foreigners, refugees, or Muslims.
263;2e024ce9abbf19cb;d48f650c9b96e0b8;d0016540e9dcb441;2024-09-25T09:54:05.000Z;"Dat er 18 miljoen mensen op weinig grond wonen is wanbeleid? Is eerder realiteit. 

En niemand geeft vluchtelingen de schuld, maar elke druppel is er eentje, vluchtelingen zijn ook een druppel. Maar zeker niet de enige druppel.";2;;3;216;vluchtelingen;2024-10-03 11_54_01.348625;0.100581668317318;0.000094585288025;0.000256540079135;0.000051836610510;0.000023544691430;0.052640169858932;0.000060212965764;5. Is neutral.
264;4be497b8097ad3a3;a52cc839592e5108;540202b8cbccfcd6;2024-09-27T15:55:24.000Z;Verwijder je tweet en bied excuses aan.;;;4;47;vluchtelingen;2024-10-03 11_54_01.348625;0.002732849214226;0.000015072135284;0.000710157211870;0.002062813146040;0.000308342452627;0.019754093140364;0.000135224399855;6. Other: demands apology for a tweet.
265;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
266;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
267;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
268;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
269;1cde243915ec9fe3;a52cc839592e5108;540202b8cbccfcd6;2024-09-26T11:36:14.000Z;Mijn god, Faber maakt zichzelf ongeschikt.;1;;6;126;vluchtelingen;2024-10-03 11_54_01.348625;0.003595052286982;0.000026528994567;0.001633894746192;0.000127056846395;0.000042262443458;0.005878816358745;0.000103580750874;6. Other: unclear stance on immigration.
270;4fc8bed112a196c5;b56d221b5109cd6f;0d899ee49834f92e;2024-09-23T16:17:38.000Z;"Dit is Nederland waar straks niks meer van over is….en het zijn grotendeels geen vluchtelingen, het zijn gelukzoekers en uitvreters. 
Zoiets als 1 van de 7 plagen. Ze komen als een horde sprinkhanen, vreten alles kaal en laten een dorre zooi achter voor jou.";1;1;8;68;vluchtelingen;2024-10-03 11_54_01.348625;0.965330362319946;0.002040199004114;0.000238755834289;0.000138916526339;0.000013302683328;0.354781389236450;0.010070591233671;1. Against immigration, migrants, foreigners, refugees, or Muslims.
271;16156311631c2837;3ee9de21cb3defc8;12ce2fb7aeed56f0;2024-09-24T17:42:59.000Z;De Denen hebben het beter voor elkaar met de opvang van vluchtelingen dan wij.;;;4;64;vluchtelingen;2024-10-03 11_54_01.348625;0.229927584528923;0.000024963088435;0.000008193164831;0.000038925321860;0.000012091610188;0.030138093978167;0.000588080554735;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
272;b752c08563518aeb;5c2af43643fb09d4;0eb14b5f252a7d8f;2024-09-26T19:50:38.000Z;Was er van de week niet iemand die beweerde met Palestijnse vluchtelingen in Egypte gesproken te hebben??;2;1;6;196;vluchtelingen;2024-10-03 11_54_01.348625;0.057258728891611;0.000058375539083;0.000009447880075;0.000160106297699;0.000056491360738;0.016377786174417;0.000863634631969;6. Other: nor for or against immigration
273;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
274;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
275;8b0f973861bbd64f;4fdcc8cb6246a26b;b25f2b4f81f31ff6;2024-09-26T19:47:24.000Z;"jammer genoeg een herkenbaar verhaal uit zeer betrouwbare bron, zou zijn er meer van dit soort ""vluchtelingen""";;;4;586;vluchtelingen;2024-10-03 11_54_01.348625;0.281121671199799;0.000205643547815;0.000397875206545;0.000576779129915;0.000196629669517;0.034656785428524;0.000905075285118;1. Against immigration, migrants, foreigners, refugees, or Muslims.
276;5479ae70a5e1e262;12b0c66dcd43f174;7d38a1b2ddec99df;2024-09-27T08:03:30.000Z;Nederland is NIET, ik herhaal: Nederland is NIET aantrekkelijker voor vluchtelingen dan andere landen om ons heen.;;4;7;276;vluchtelingen;2024-10-03 11_54_01.348625;0.020941406488418;0.000008968559086;0.000420643540565;0.000007652372915;0.000008046197763;0.000942614220548;0.000244028196903;5. Is neutral.
277;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
278;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
279;b7cb927e02649895;53060b81b942b734;e65915c20aab903e;2024-09-28T06:45:45.000Z;"Dit is helaas in ""mijn"" gemeente. En woningen voor starters, daar zijn flexwoningen voor gebouwd, maar eerst mogen de Oekraïners er voorlopig nog in (blijven). Onze jeugd/starters zitten voorlopig nog ""in de wachtkamer"" en hebben het nakijken.";1;2;4;131;vluchtelingen;2024-10-03 11_54_01.348625;0.040723547339439;0.000015540590539;0.000088901535491;0.000150789099280;0.000372699141735;0.010351006872952;0.000338472746080;1. Against immigration, migrants, foreigners, refugees, or Muslims.
280;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
281;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
282;1f5857a2ca11401a;f91b028088278ff9;0691dcdfdfe1417d;2024-10-01T21:22:42.000Z;Ge moet dan ook niet zeuren als al die vluchtelingen naar Europa komen... dankzij de steun van het westen is het daar nergens nog veilig;;1;11;1K;vluchtelingen;2024-10-03 11_54_01.348625;0.830501317977905;0.000164776240126;0.000065355226980;0.000118427407870;0.000015069893379;0.334160983562469;0.000297189049888;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
283;53feb321ea766407;6568e1158933296b;3f76de8b4ac7890a;2024-09-27T06:17:20.000Z;Gouda krijgt straks een tsunami van vluchtelingen;1;;2;399;vluchtelingen;2024-10-03 11_54_01.348625;0.443160593509674;0.000554097176064;0.000000461464793;0.000082406819274;0.000042623396439;0.049627162516117;0.000561946129892;1. Against immigration, migrants, foreigners, refugees, or Muslims.
284;ff55a0769887d925;0d099a453fd520a2;22cd5578c7c6c5b1;2024-09-25T17:06:15.000Z;"Dank u !
Bij deze een uitnodiging voor u...
2 weken Odesa, all inclusive !
Ook uitstapjes nr revalidatie centra (Oekr soldaten)
& vluchtelingen centrum.
Kan u meteen alle info uit eerste hand horen !

DM voor uw voucher !";2;1;5;96;vluchtelingen;2024-10-03 11_54_01.348625;0.000070888745540;0.000000908164452;0.000077012628026;0.000072029724834;0.000039922957512;0.001295309630223;0.000033993033867;5. Is neutral.
285;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
286;;;;;This post is unavailable.;;;;;vluchtelingen;2024-10-03 11_54_01.348625;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
287;5093bdabbd20fd73;b5d39807e19bf364;5094dee533d44cc4;2024-10-01T09:45:21.000Z;"""(...)dit (is) het “kwade geweten” van de hoogopgeleiden, dat opspeelt(...): “Wat hebben we die arme polderapen aangedaan? Alles wat ze willen is vluchtelingen in tienen hakken en moslims vergassen en wij hebben laatdunkend over ze gedacht en morele oordelen over ze geveld!""";;1;3;188;vluchtelingen;2024-10-03 11_54_01.348625;0.574658691883087;0.071846954524517;0.000006540350114;0.000193570187548;0.000003148218411;0.944417357444763;0.112549699842930;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
