rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
381;de2cd8b0f9482440;40ff04d6bffea061;77ba69d791308b92;2024-09-27T14:26:40.000Z;Stop met je linkse lulverhaaltjes. 80% van NL is die migratie zat. Een keiharde aanpak is nodig. De instroom moet verminderd worden, en juist niet meer opvangplaatsen;1;;5;55;migratie;2024-10-06 09_57_10.118611;0.735928177833557;0.013554725795984;0.000056164128182;0.000099378776213;0.000031494313589;0.571654677391052;0.000016707443137;1. Against immigration, migrants, foreigners, refugees, or Muslims.
382;942c5cae4a190498;10b03de2ed7bd4a9;06279f31b5c37c89;2024-09-27T19:28:16.000Z;Dat maakt zeker wel uit. En het tegengaan van Migratie en behoud van traditie is ook een reden voor een stem op de PVV en dus belangrijk.;2;;2;102;migratie;2024-10-06 09_57_10.118611;0.011071026325226;0.000048207162763;0.000163771575899;0.000014539567928;0.000023372231226;0.015521969646215;0.000022051730411;1. Against immigration, migrants, foreigners, refugees, or Muslims.
383;636f752cf613f2e3;ca5914ea9e8d04dd;81cf78a657571838;2024-09-29T18:50:51.000Z;Heb boek van De Haas gelezen nadat ik me zelf had verdiept in economie en andere aspecten van migratie. Wat De Haas schreef leek me best ok, in lijn met wetenschap. Standpunt van Hofhuis lijkt me minstens zoveel ideologische zelfbevestiging en pseudowetenschappelijk kersenplukken;1;1;3;169;migratie;2024-10-06 09_57_10.118611;0.005025878082961;0.000000542485452;0.002191768260673;0.000014684601410;0.000008514611181;0.000783497060183;0.000053371539252;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
384;fbadd70248616c01;65082d39159a25d3;7b3b8ea062cbdf17;2024-09-27T18:49:30.000Z;Inderdaad iets waar we allemaal even bij stil moeten staan.  Democratie. Helemaal prima natuurlijk. Maar, als ik het goed begrijp denkt 40% van Nederland dat Asiel en migratie ECHT een probleem is.  Dat zie ik als probleem.;;;2;31;migratie;2024-10-06 09_57_10.118611;0.031710211187601;0.000002121307944;0.000037786991015;0.000004432485184;0.000004190490472;0.006754256784916;0.000049402620789;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
385;7d99fd873438ff61;3745f1a1a526b076;3bbaf20cd0122313;2024-09-27T03:19:15.000Z;"""De regering heeft grote woorden over migratie"" en dat uit de mond van de partijleider van de partij @cdavandaag die er de afgelopen 40(!) jaar niet in is geslaagd om ook maar iets te doen aan de migratie. Over een bord voor je kop gesproken. Hallucinant! Ga iets nuttigs doen!";;1;6;60;migratie;2024-10-06 09_57_10.118611;0.021569203585386;0.000043136955355;0.000364167848602;0.000058601821365;0.000015298901417;0.006772749125957;0.000026890278605;1. Against immigration, migrants, foreigners, refugees, or Muslims.
386;785ca3dd7cf7ba66;7a17198e0ffb554c;dcf97d0ffc7e1a55;2024-09-30T12:23:12.000Z;Dus gaat Bontenbal als leider van een oppositiepartij mee met het PVV anti-migratie populisme, uitgelegd door de minister-president als: “mensen ervaren een asielcrisis”.;;1;4;423;migratie;2024-10-06 09_57_10.118611;0.006839290261269;0.000033954511309;0.000687639170792;0.000058981950133;0.000037198376958;0.010716987773776;0.000600272614975;1. Against immigration, migrants, foreigners, refugees, or Muslims.
387;4f619560426ba812;e7ca8120904bfcb0;2f4350faf360fd1a;2024-10-05T17:14:26.000Z;"5. Minderjarige bestuurder rijdt vrouw aan met gestolen auto, slachtoffer zwaargewond

Wat is er aan de hand met minderjarigen? Of zijn het allemaal met migratie-achtergrond? Het staat er vaak, bijna altijd, niet bij.";;1;3;35;migratie;2024-10-06 09_57_10.118611;0.419643700122833;0.001839265692979;0.001803900464438;0.010743997991085;0.037666857242584;0.513300180435181;0.071503072977066;1. Against immigration, migrants, foreigners, refugees, or Muslims.
388;ffc9eeb54110b8c3;db849afa6472a25a;1d21e37a2acd2b08;2024-09-27T21:44:59.000Z;"De SP en GL/PvdA willen MINDER migratie:

Minder arbeidsmigratie

Hoe is het in godsnaam mogelijk dat je kennis zo beroerd is man";;;3;62;migratie;2024-10-06 09_57_10.118611;0.424200028181076;0.000059971484006;0.000096379022580;0.000020661651433;0.000017411643057;0.010147774592042;0.000141726151924;1. Against immigration, migrants, foreigners, refugees, or Muslims.
389;ae036e4c9e3c101a;138f57216fb2c753;c2899fad3b01e425;2024-09-30T03:48:02.000Z;"Dus onvrede onder de bevolking over inflatie en migratie maakt een partij volgens de 'onafhankelijke' media direct 'rechts-radicaal'...

Geen wonder dat steeds meer mensen de NL. media niet serieus meer nemen.";;1;6;50;migratie;2024-10-06 09_57_10.118611;0.050953086465597;0.000061984021158;0.001961787696928;0.000091169757070;0.000160548268468;0.004679343197495;0.000114100948849;1. Against immigration, migrants, foreigners, refugees, or Muslims.
390;30aed6235357127d;91538f2f9c95a818;d149ebbd1bcf6227;2024-09-28T11:59:37.000Z;Stevige reactie op migratie-bestseller @heindehaas Inhoudelijke kritiek op een respectabele studie dient het noodzakelijke migratiedebat dat vaak slordig wordt gevoerd. Laten we zo doorgaan.;;;7;685;migratie;2024-10-06 09_57_10.118611;0.009095869958401;0.000086379222921;0.000070265457907;0.000238940265262;0.000699483789503;0.006144043523818;0.000028965943784;5. Is neutral.
391;9673946a719d0714;a31c4dfd41e5e7f0;b1a3920334b96893;2024-09-26T20:33:42.000Z;Kijk nou een migratiedeskundige die alleen maar meer migratie wil nodig @demo_demo_nl nou ook eens uit   #Renze;;1;10;604;migratie;2024-10-06 09_57_10.118611;0.332369595766068;0.001437916886061;0.000248736847425;0.000361427053576;0.000463319156552;0.006530621554703;0.000040073700802;4. Against those that support immigration, migrants, foreigners, refugees, or Muslims.
392;8457b372e3d81dc6;9efc3b08bc663b24;603168e6f690ddd3;2024-09-29T20:00:08.000Z;Maar het gros is klaar met migratie..;1;8;58;1,2K;migratie;2024-10-06 09_57_10.118611;0.339515686035156;0.000243708505877;0.000210144004086;0.000009866930668;0.000022485686713;0.005940381903201;0.000017931168259;1. Against immigration, migrants, foreigners, refugees, or Muslims.
393;3c484a02b5df6ed2;7b21d4a72a2339b4;8a9cba3951c31ff5;2024-09-28T16:07:40.000Z;"""Het lijkt Faber er niet om te gaan het migratievraagstuk beter te begrijpen ...""

-- Migratie vraagt om Europees - Amerikaans* dialoog, vraag is of wij dat kunnen:

1. https://x.com/CostsOfWar/status/1816123892743991408…

2. https://x.com/CostsOfWar/status/1815747947319185480…
#CostsOfWar";;3;3;159;migratie;2024-10-06 09_57_10.118611;0.008790972642600;0.000031488845707;0.000005606140803;0.000082778009528;0.000007531875326;0.000149423634866;0.000055067950598;5. Is neutral.
394;08d167b44fabd4a4;138f57216fb2c753;c2899fad3b01e425;2024-10-03T10:06:30.000Z;Natuurlijk mag dat niet. Meer migratie, dus meer ontwrichting, is één van de goals vd globalisten.;1;;11;536;migratie;2024-10-06 09_57_10.118611;0.630611240863800;0.001259228796698;0.000084240207798;0.000116670547868;0.000078695695265;0.336977094411850;0.000434589455836;1. Against immigration, migrants, foreigners, refugees, or Muslims.
395;034567fbbe525d16;b908bb0597ccb22d;127c58b440dab65e;2024-09-28T16:02:19.000Z;Volledig tegen de feiten en adviezen van de Adviesraad migratie in, die het parlement op op wettelijke basis adviseert. Bv de wooncrisis wordt niet door de asielzoekers veroorzaakt. Daar is de raad erg duidelijk in.;;;6;280;migratie;2024-10-06 09_57_10.118611;0.104545243084431;0.000010909162484;0.000983502366580;0.000018157121303;0.000006955023309;0.003878659801558;0.000097372263554;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
396;e29473c06536b638;7d15d5eded69def9;d2a86c9858ef1a56;2024-09-29T14:08:05.000Z;"Hip hip hoera het midden oosten  in vlam en vuur zetten Africa helpen uitzuigen
En dan agen over migratie  en nu voor meer dakloosheid zorgen
Binnekort kloppen we de";;2;2;13;migratie;2024-10-06 09_57_10.118611;0.504739940166473;0.008314598351717;0.000600155850407;0.000654284318443;0.000039105583710;0.348755389451981;0.006212354637682;1. Against immigration, migrants, foreigners, refugees, or Muslims.
397;501b84dcba30d436;40f77b9d8fe2b797;0a3efe0ea7ab463c;2024-09-27T09:03:22.000Z;Als kritiek op migratie mij extreemrechts maakt en vragen stellen een opruier dan is er overduidelijk iets mis met uw definities daarvan @BertVeenstra033.;1;;4;55;migratie;2024-10-06 09_57_10.118611;0.050947863608599;0.000003525748980;0.000012472911294;0.000010562087482;0.000003380567705;0.008272407576442;0.000005731226793;1. Against immigration, migrants, foreigners, refugees, or Muslims.
398;cb1f5f9bc16729ea;32da11aacf056f35;b543aa3d8450a975;2024-09-26T21:29:12.000Z;"Beste CDA,

Jarenlang in vele kabinetten gezeten.
Nooit enig grip op migratie gekregen 
En nu met maatregelen om dit te fixen.

Te laat en ongeloofwaardig !";;;3;58;migratie;2024-10-06 09_57_10.118611;0.073925808072090;0.000070823407441;0.000027853755455;0.000014645162992;0.000021872492653;0.002819068962708;0.000025556884793;1. Against immigration, migrants, foreigners, refugees, or Muslims.
399;d9efb7c491d24136;ffb595919dd6a431;2d065ce45c091138;2024-09-27T07:18:37.000Z;Mensen zijn het zat Melanie, dus het zou best eens kunnen dat de PVV straks 76 zetels haalt. O.a. jouw partij doet 0,0 moeite om de migratie instroom te beperken en dus komen er teveel binnen die hier niets te zoeken hebben. Maar jullie luisteren niet en denken alle wijsheid in;1;;2;70;migratie;2024-10-06 09_57_10.118611;0.485451519489288;0.000685067498125;0.000647693232168;0.000018168380848;0.000041290797526;0.139772102236748;0.000057628622017;1. Against immigration, migrants, foreigners, refugees, or Muslims.
400;c94fb6468c878634;9c8626df78eff160;8d780a0d12343d32;2024-09-28T17:45:19.000Z;"Ik denk dat ""binnen zonder kloppen"" van Pieter Lakeman eerlijker is over migratie.";;;2;91;migratie;2024-10-06 09_57_10.118611;0.021783981472254;0.000168351645698;0.003501368220896;0.000072212947998;0.000341996754287;0.009581564925611;0.000333230476826;1. Against immigration, migrants, foreigners, refugees, or Muslims.
401;30b54680791c14f5;b3319702085b94a2;08b4db45bbc6fca6;2024-10-03T07:46:38.000Z;"Oud-fractievoorzitter van de @christenunie @gertjansegers neemt het kabinet-Rutte IV kwalijk dat de migratiemaatregelen op lange termijn opzij werden geschoven. ""De druk om op korte termijn te scoren was te groot. Op de lange termijn hadden we grip gekregen op migratie."" #WNL";101;30;90;22K;migratie;2024-10-06 09_57_10.118611;0.003483763895929;0.000026670591978;0.000016249681721;0.000207847231650;0.000146462291013;0.003313671331853;0.000041313131078;1. Against immigration, migrants, foreigners, refugees, or Muslims.
402;da14dd9514136967;5b2ab6f43d9bee59;ee5a48f57d345fcd;2023-11-07T19:44:21.000Z;Migratie is groot verkiezingsthema, gemeenten worstelen met draagvlak opvang;100;15;33;68K;migratie;2024-10-06 09_57_10.118611;0.006197660695761;0.000009565174878;0.000045075532398;0.000108962143713;0.000350350426743;0.005285092163831;0.000689836684614;5. Is neutral.
403;585ea2864fa2cdfc;5b2ab6f43d9bee59;ee5a48f57d345fcd;2024-06-14T09:04:35.000Z;Marjolein Faber, plotseling de beoogd minister van Asiel en Migratie;49;5;32;30K;migratie;2024-10-06 09_57_10.118611;0.009758735075593;0.000962097081356;0.000214255342144;0.000088320681243;0.000255900784396;0.010170569643378;0.000541905232239;5. Is neutral.
404;ef83eaab92c49ace;5b2ab6f43d9bee59;ee5a48f57d345fcd;2024-04-09T07:39:13.000Z;Centraal Planbureau: vooral economie bepaalt hoe het met migratie gaat;26;6;15;21K;migratie;2024-10-06 09_57_10.118611;0.038505733013153;0.000087600594270;0.000102476573375;0.000024566006687;0.000020296432922;0.006131283473223;0.000174781162059;5. Is neutral.
405;444c372f62e5b4ac;5b2ab6f43d9bee59;ee5a48f57d345fcd;2024-06-06T21:04:29.000Z;Kiezersonderzoek: migratie en zorg belangrijkste thema's bij stemkeuze;18;6;21;28K;migratie;2024-10-06 09_57_10.118611;0.005097107030451;0.000059626359871;0.000028029888199;0.000062954059104;0.000106390507426;0.001355636515655;0.000228452874580;5. Is neutral.
406;4e080c9add6d9543;5992e467defe2643;b4454cc2d50b7392;2019-01-01T10:59:54.000Z;Mijn wens voor 2019 is dat wetenschappers fermer en openlijker stelling nemen tegen aantoonbare onzin en desinformatie over migratie, klimaat en andere gepolariseerde thema's;154;393;1,3K;/Leolucassen###/Leolucassen###/Leolucassen/status/1080056011828936704;migratie;2024-10-06 09_57_10.118611;0.016306843608618;0.000000382501042;0.000001531435942;0.000003949120128;0.000010005464901;0.000284201581962;0.000002047452426;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
407;9e436a4cadd0eabc;5b2ab6f43d9bee59;ee5a48f57d345fcd;2024-06-05T20:59:04.000Z;Europese lijsttrekkers botsen in NOS-debat over onder meer klimaat en migratie;35;7;15;32K;migratie;2024-10-06 09_57_10.118611;0.023000074550509;0.000048817455536;0.000004915017144;0.000062858503952;0.000073274823080;0.003033181419596;0.000017936914446;5. Is neutral.
408;5980dc71480a98cc;5b2ab6f43d9bee59;ee5a48f57d345fcd;2024-02-08T21:14:03.000Z;EU belooft Mauritanië financiële steun om migratie tegen te gaan;24;5;7;27K;migratie;2024-10-06 09_57_10.118611;0.012966008856893;0.000254839193076;0.000877678103279;0.000430442189099;0.000389074615669;0.014627055265009;0.000639487232547;5. Is neutral.
409;068c9e1e1e5de7bd;d399cd7ae6ac1565;7622e704f2f9f669;2024-09-27T09:32:56.000Z;"Deze graphic zegt dus HELEMAAL niets. Het sentiment. Heeft niets met werkelijkheid te maken. Om te beginnen wordt al geen onderscheidt gemaakt tussen verschillende vormen van migratie.
Wat een bulls*t";;;2;45;migratie;2024-10-06 09_57_10.118611;0.080807514488697;0.000004147413165;0.000416433118517;0.000011124684534;0.000017780788767;0.001326866797171;0.000172850690433;5. Is neutral.
410;3466a05ecc035df8;bbfa9d765ded1a3d;f13e7ebc80fea0df;2024-10-04T10:23:36.000Z;Wat een kul! Geert Mak is ook al een tijdje verkrampt. Leest de T dus dan ga je vanzelf in de leugens geloven. Die opmerking over @groenlinks en #migratie is gewoonweg niet waar. Of bedoelt Mak dat je over vluchtelingen niet met GL kan praten als het niet strookt met verdragen?;5;2;9;472;migratie;2024-10-06 09_57_10.118611;0.050059333443642;0.000015549338059;0.000861754640937;0.000036887828173;0.000051962077123;0.028630580753088;0.000154385023052;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
411;e7029913fc198936;f7b5910284da4029;ea85778ea646b990;2024-10-04T11:01:49.000Z;Als ik ergens ga zitten in Amsterdam wordt ik al jaren in het Engels aangesproken. In 1600 had 40% van de Amsterdammers al een migratie achtergrond. Eén gezellige wereldstad is het en dat zal zo blijven verwacht ik.;2;;4;198;migratie;2024-10-06 09_57_10.118611;0.001280512544326;0.000020006902560;0.000454825087218;0.000032569681935;0.000025435167117;0.000875297584571;0.000254912592936;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
412;f2e2c8826c647597;60c34114240dbca0;4fac3da656f0db67;2024-09-27T06:39:18.000Z;Je ziet een mismatch tussen de bevolking (zo’n 80% wil migratie serieus aanpakken, zelfs 40% van het PvdA/GL-electoraat) en een klein deel van een bonte coalitie die pro-migratie is. Dit kan alleen maar verkeerd aflopen.;;;6;103;migratie;2024-10-06 09_57_10.118611;0.013838793151081;0.000061041791923;0.000115828508569;0.000027665479138;0.000050538194046;0.013539278879762;0.000079568460933;1. Against immigration, migrants, foreigners, refugees, or Muslims.
413;e625089e396bd179;ec93f8c5a368e375;73c54b5c6cc44bd1;2024-10-02T09:50:01.000Z;Ik vind het ook zo naïef van die Jetten. Migratie niet als probleem zien terwijl het gros van de kiezers dat wel doet.;;;7;198;migratie;2024-10-06 09_57_10.118611;0.446079134941101;0.000033850050386;0.000049345315347;0.000005307986157;0.000011533896213;0.076481878757477;0.000083971455751;1. Against immigration, migrants, foreigners, refugees, or Muslims.
414;703f4e79c5449c8f;201f06323bfc45a8;81fbf877d6cd4451;2024-09-26T18:10:46.000Z;Hoe bedoelt u? Of heeft u dit hier per abuis geplaatst?;;;5;279;migratie;2024-10-06 09_57_10.118611;0.028673211112618;0.000022471969714;0.000413115601987;0.002709680469707;0.001261899014935;0.004189039580524;0.000901554594748;6. Other: unclear stance on immigration.
415;de7bb945bbaa6b9d;5b2ab6f43d9bee59;ee5a48f57d345fcd;2024-06-08T00:48:57.000Z;Migratie, inflatie en Sunaks misstap domineren tweede Brits debat;4;4;7;21K;migratie;2024-10-06 09_57_10.118611;0.052708301693201;0.000088692802819;0.000194257227122;0.000183117241249;0.000507170567289;0.004635058343410;0.000767791585531;5. Is neutral.
416;ac4340b89e757058;9efc3b08bc663b24;603168e6f690ddd3;2024-10-01T20:30:53.000Z;Mooi zo... ben benieuwd hoe snel dat in de migratie landen bekend wordt.;;;5;80;migratie;2024-10-06 09_57_10.118611;0.011794555000961;0.000060059392126;0.000122332072351;0.000028165310141;0.000002180164529;0.002998953219503;0.000168800761458;5. Is neutral.
417;a668a08a90bfa7a9;00caf72e15d55300;1025f0c5a9e8a48d;2024-10-04T12:51:27.000Z;Europese burgers zitten minder met migratie dan politici;34;11;13;5K;migratie;2024-10-06 09_57_10.118611;0.349203020334244;0.000005689875252;0.000151333573740;0.000005031769888;0.000002916612630;0.001556764356792;0.000036833098420;5. Is neutral.
418;2501d7b8f1dff95a;662964ea1aeb47a7;3d9dc25b26455cfb;2024-10-04T13:38:45.000Z;Daarom stemmen ze massaal anti migratie partijen.;;;4;37;migratie;2024-10-06 09_57_10.118611;0.055768679827452;0.000007659418770;0.000119418524264;0.000042309708078;0.000003387983952;0.003632174571976;0.000013186644537;1. Against immigration, migrants, foreigners, refugees, or Muslims.
419;e178f5ebdb74432c;5b2ab6f43d9bee59;ee5a48f57d345fcd;2024-01-07T18:49:17.000Z;Via Nicaragua naar de VS: 'President Ortega gebruikt migratie als wapen';15;4;9;32K;migratie;2024-10-06 09_57_10.118611;0.006819732021540;0.000058166886447;0.000031827767089;0.000248984084465;0.000032981919503;0.045413192361593;0.000467854435556;5. Is neutral.
420;4b63559bffdea847;f38bd27d89c6491c;91a555e69b00f7e3;2024-09-23T09:29:48.000Z;"Lezen en zien dat migratie geen verrijking is, maar ervoor zorgt dat onze sociale potjes worden leeggegeten!

Wie deze cijfers leest, zal ook begrijpen waarom deugpartijen zo'n hekel hebben aan de @AfD. Het is de #AfD die voortdurend in de Bondsdag, in de deelstaatparlementen en";8;38;100;1,1K;migratie;2024-10-06 09_57_10.118611;0.158149972558021;0.000030660819903;0.000017970900444;0.000124225713080;0.000021825984732;0.001869013649411;0.000062938161136;1. Against immigration, migrants, foreigners, refugees, or Muslims.
421;0d963c945e401718;9ca7cd284ec3e1c1;033a2797d4de6cb5;2024-10-05T20:13:15.000Z;Dat heeft niets met migratie te maken, je bent succesvol afgeleid over wat er toe doet en alle schuld leg je bij migraten, clown.;2;;15;113;migratie;2024-10-06 09_57_10.118611;0.346765011548996;0.000004488862487;0.000085843494162;0.000026156720196;0.000013425107682;0.011142763309181;0.000003781579835;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
422;971282e52bbb7718;14a198f8ac170072;a9d337da90bb4f8d;2024-09-27T10:56:07.000Z;Als er een land is dat niet mee doet aan omvolking valt het veel te hard op dat migratie nefast is voor land en volk. Dat mag niet. Het is de olifant in de kamer die bestreden moet worden, net zoals bij covid met de ongevaccineerden. 1 groot smerig nest is het, de EU.;;;3;28;migratie;2024-10-06 09_57_10.118611;0.616986453533173;0.002544231247157;0.000014090451259;0.000020644891265;0.000007334722341;0.701408088207245;0.000077215801866;1. Against immigration, migrants, foreigners, refugees, or Muslims.
423;3812c7858694f33f;f8f3adae6dafea54;009a511a88c12913;2024-09-27T11:48:16.000Z;De haat en het racisme bestaan idd al veel langer dan 20 jaar. Maar het gijzelen van de NL politiek, het voortdurend alles om migratie te laten draaien is begonnen met Fortuyn.;1;;6;115;migratie;2024-10-06 09_57_10.118611;0.106297008693218;0.000019336244804;0.000084724058979;0.000019720695491;0.000046849028877;0.048433013260364;0.000589611299802;1. Against immigration, migrants, foreigners, refugees, or Muslims.
424;191d80da99fa4615;690d97b4ef1499f1;4b787937b08f0a3c;2024-09-28T20:13:52.000Z;"> Het zou mogelijk moeten zijn om als progressief pro migratie te zijn, maar het punt van vdBeek mbt impact op de sociale huur te erkennen. 
Of juist als conservatief kritisch te zijn op migratie, maar het punt van de Haas erkennen dat de meeste migratie draait om arbeidsvraag. >";1;;5;177;migratie;2024-10-06 09_57_10.118611;0.002159772906452;0.000010882187780;0.000124234007671;0.000055831813370;0.000093251423095;0.000686036713887;0.000035018510971;5. Is neutral.
425;5ee035ec1f02cdf5;b86e766e339b353a;ee2d0e7d78ce97a2;2024-09-27T02:59:32.000Z;Er zijn geen huizen door o.a. echtscheiding. Zonder migratie zijn er ook 400.000 nodig. Een paar asielzoekers verandert daar niks aan. Maar ze kunnen wel helpen bouwen.;;;2;46;migratie;2024-10-06 09_57_10.118611;0.008684959262609;0.000045376440539;0.000228209246416;0.000068804722105;0.000010145449778;0.009270067326724;0.000137110328069;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
426;c0c066bcb076ed1e;83aa097827f000f3;f9199579330480f0;2024-10-02T10:25:10.000Z;Een opt-out is niet nodig, als het migratiepact werkt, zegt PVV-fractievoorzitter in Europa @stoteler_pvv. Het doel en niet het middel staat daarin centraal. 'Voor ons is dat minder vluchtelingen naar Europa. Voor Nederland is dat om migratie zoveel mogelijk in te perken.'  #WNL;9;9;13;26K;migratie;2024-10-06 09_57_10.118611;0.003778486745432;0.000072312104749;0.000026278983569;0.000145651720231;0.000173207547050;0.002382463775575;0.000045376531489;1. Against immigration, migrants, foreigners, refugees, or Muslims.
427;9873d234b783fb5f;598e31649ccb8b85;27bd6b400a6df372;2024-09-27T09:43:18.000Z;"""arbeidsmigratie""?!?
Dat zijn er precies NUL per jaar. 
Het is ""uitkerings migratie"". Lijkt erop, maar is toch net anders.";;1;6;229;migratie;2024-10-06 09_57_10.118611;0.041240490972996;0.000011253230696;0.000111914661829;0.000003312312174;0.000007014291896;0.000399672135245;0.000073850751505;1. Against immigration, migrants, foreigners, refugees, or Muslims.
428;95d74f1db91d0ecc;16d530cc21abf4ed;a7a4c5dae2ebea03;2024-09-29T12:57:58.000Z;Het zou al een stuk helpen als we eens ophielden met asiel, migratie en moslimhaat op een hoop te gooien.;;;3;124;migratie;2024-10-06 09_57_10.118611;0.361972957849503;0.000018725157133;0.000021350244424;0.000005227279416;0.000001625043865;0.033128444105387;0.000104275655758;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
429;3d702d61870cacd4;95b0b3ab17933249;5fc3ba7e26b4a29b;2024-09-27T14:20:55.000Z;Dat lange wachten in een asielprocedure is de schuld van de kabinetten Rutte evenals de hele asiel- en migratie stroom naar Nederland. Niet van Wilders.;1;1;7;194;migratie;2024-10-06 09_57_10.118611;0.138234496116638;0.000057041295804;0.000079600184108;0.000025107077818;0.000020861705707;0.014963670633733;0.000035745211790;1. Against immigration, migrants, foreigners, refugees, or Muslims.
430;6a6ce3e8d27e9609;f4d13020b0dd416c;5c48673dab0c8ee8;2024-09-27T05:40:38.000Z;"""Oorlog in Oekraïne betekent daarnaast stijging van voedsel en brandstofprijzen daardoor onrust in landen, verhoogde migratie, dalende economische groei, lagere besteedbare inkomens""
En daarom steunen jullie deze oorlog?";;1;6;55;migratie;2024-10-06 09_57_10.118611;0.026096697896719;0.000185829849215;0.000229395358474;0.000338994781487;0.000017510570615;0.015535105951130;0.001510518486611;1. Against immigration, migrants, foreigners, refugees, or Muslims.
431;6739a20a04d939b1;2794a2b7090660b1;d3374a701fbd1b52;2024-09-28T06:57:16.000Z;Inderdaad, en het CDA heeft  het in al die jaren en kabinetten maar laten gebeuren, en nooit op tijd en adequaat ingegrepen. Het asiel en migratie verhaal speeltt al sinds de jaren 80, maar toen weigerde het CDA en diens coalitiepartijen wakker te worden.;;;2;23;migratie;2024-10-06 09_57_10.118611;0.091000854969025;0.000008636052371;0.000292595737846;0.000037550260458;0.000081167781900;0.017010550945997;0.000211663835216;1. Against immigration, migrants, foreigners, refugees, or Muslims.
432;62c3f6ba48c9469e;e7d8ccd805a78737;6c6340d5b03ee9a5;2024-09-27T19:26:10.000Z;De zorgpremie stijgt wederom aankomend jaar en jij hebt het over zwarte piet. Dit is exact waarom velen tegen PVV’ers zijn: het gaat jullie enkel en alleen om het tegengaan van migratie en behoud van traditie. Maakt verder niet uit dat de accijnzen en belasting zo hoog zijn;1;;4;84;migratie;2024-10-06 09_57_10.118611;0.098241798579693;0.000028180731533;0.001342948176898;0.000011605570762;0.000023247437639;0.027306718751788;0.001153743593022;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
433;60728ce1ce731848;2fd4d07bef02642d;ff61fa6f8110fc0e;2024-09-27T09:17:13.000Z;"Iedereen wordt blij van onafhankelijke wetenschap Bram, maar kom dan aub niet met @heindehaas aanzetten.
Deze charlatan gaat  inhoudelijke discussie over #asiel en #migratie uit de weg, omdat zijn argumenten daarin geen stand houden.

Clipje is illustratief voor zijn werkwijze";;;4;152;migratie;2024-10-06 09_57_10.118611;0.019687822088599;0.000002902774440;0.000103630540252;0.000283588742604;0.000134822184918;0.001621279632673;0.000016796875570;4. Against those that support immigration, migrants, foreigners, refugees, or Muslims.
434;698b78f1290d8987;2a4f079d2c3bd979;ea91e0cc7b04d6a1;2024-09-27T06:38:42.000Z;Je kletst uit je nek. Migratie is niet hetzelfde als asielzoekers, daar ga je al de fout in. Asielzoekers zijn maar een klein deel van de druk op de woningmarkt, andere oorzaken als meer singles, te weinig bouwen en verdwijnen van bejaardentehuizen zijn veel belangrijker.;1;;9;82;migratie;2024-10-06 09_57_10.118611;0.041307888925076;0.000049967868108;0.000987650244497;0.000033832657209;0.000044361207983;0.018970713019371;0.000332008348778;5. Is neutral.
435;37bf94c4832b14c8;5ac64556c7f3ff61;6b7a4d56fbf31858;2024-10-02T21:40:46.000Z;"#Barlaat
Je kunt precies zien welke journalisten geen last hebben van migratie.
Ze hebben geen wachtlijsten voor een huurwoning.
Ze hun kinderen zitten in scholen waar Nederlands de voertaal is.
Ze ervaren geen overlast in het openbaar vervoer.
En ze stemmen D66, GLPvdA of Volt";3;5;24;1,1K;migratie;2024-10-06 09_57_10.118611;0.021180756390095;0.000002357690619;0.000123116973555;0.000105459330371;0.000077845499618;0.000637539662421;0.000014905623175;1. Against immigration, migrants, foreigners, refugees, or Muslims.
436;8533f81ec6a17cbf;5b2ab6f43d9bee59;ee5a48f57d345fcd;2023-12-16T06:15:22.000Z;Wekdienst 16/12: Uitspraak tegen 'sjoemelkardinaal' • Sunak spreekt Meloni over migratie;7;;1;24K;migratie;2024-10-06 09_57_10.118611;0.013751909136772;0.000269123818725;0.000103617785498;0.000161670919624;0.000080628087744;0.011143535375595;0.000102472076833;5. Is neutral.
437;31f6b9f25fc7155e;1d8749f7217236c7;06ab6e8e84e66a35;2024-09-27T10:24:57.000Z;"Want Den Haag moet nog meer segregatie wijken krijgen en onleefbare gebieden.
De stad verarmd hopelijk zonder een halt op asiel en migratie.";;;2;97;migratie;2024-10-06 09_57_10.118611;0.776744246482849;0.005426608957350;0.000026896486816;0.000010760630175;0.000005709628113;0.199859991669655;0.001462687854655;1. Against immigration, migrants, foreigners, refugees, or Muslims.
