id;timestamp;unix_timestamp;Rank;Tweeter;Query;Datetime;Hate Score;Position;Status November 2024;Status February 2025;Original content;Google translation
92;2024-10-05 00:00:00;1728079200;83;d24da1f1103873022f25f6dd9ba5da53fce5b23d8c182b43;immigranten;2024-10-05;0.823942422866821;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Adam Reith 2  @Reith2AdamFollowClick to Follow Reith2AdamZou het niet beter zijn om te zorgen dat er niet zoveel mensen (lees: immigranten) ongevraagd ons land binnenkomen?Translate postQuoteNOS@NOS·Sep 25, 2024Den Haag vangt asielzoekers op om Ter Apel te ontlasten https://ift.tt/jnYVecA9:01 AM · Sep 26, 2024·261 Views217;Zou het niet beter zijn om te zorgen dat er niet zoveel mensen (lees: immigranten) ongevraagd ons land binnenkomen?;
93;2024-10-18 00:00:00;1729202400;354;33d79f12f89f6b0a9732c863d9564992f882efa6c2535304;vluchtelingen;2024-10-18;0.929915606975555;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Adriaan Beenen@AdriaanBeenenFollowClick to Follow AdriaanBeenenNederlanders zijn verzot op zielige vluchtelingen...
Nederlanders beseffen dat ze van hen afhankelijk zijn voor hun pensioen.
Zonder zielige vluchtelingen zou Nederland ten prooi vallen aan inteelt.
Deugen is beter dan seks.
We kunnen slechts hopen dat we zelf snel uitsterven.Translate postQuoteRapper K.A.F.K.A (Official)@KAFKA_Dev·Oct 13, 2024In Zweden zijn ze begonnen asiel-tuig terug te sturen naar waar ze vandaan komen! 

Doe een  & RT als je wil dat Nederland dit ook doet!1:18 PM · Oct 14, 2024·911 Views137";"Nederlanders zijn verzot op zielige vluchtelingen...
Nederlanders beseffen dat ze van hen afhankelijk zijn voor hun pensioen.
Zonder zielige vluchtelingen zou Nederland ten prooi vallen aan inteelt.
Deugen is beter dan seks.
We kunnen slechts hopen dat we zelf snel uitsterven.";
94;2024-09-27 00:00:00;1727388000;39;819167f4cdbc6bce6a8b68a9a970f6be15cd3b39a916ed65;gelukzoekers;2024-09-27;0.843476831912994;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Adrian Baars@AdrianBaarsDe npo werkt aan een journaal in cartoonvorm zonder woorden . Dan kunnen niet alleen de zwakbegaafden ook de jihadi’s en gelukzoekers de soros instructies volgen .Translate post8:22 AM · Sep 18, 2024·36 Views2;De npo werkt aan een journaal in cartoonvorm zonder woorden . Dan kunnen niet alleen de zwakbegaafden ook de jihadi’s en gelukzoekers de soros instructies volgen .;
95;2024-10-06 00:00:00;1728165600;587;4ce137b69ecdf58bd96984d8658ecc2d339eb29ed9a03d54;omvolking;2024-10-06;0.819156229496002;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Afnan@afnanbdd·Sep 26, 2024Ik ben Afnan, een van de jongeren die opkwam tegen het hoofddoekenverbod op het programma Eerste Keus. Het is genoeg geweest met opmerkingen zoals ‘opkrassen of aanpassen’. Ik ben geboren en getogen in Antwerpen, mijn overgrootvader immigreerde als gastarbeider cica 1970 1/242396639214K;omvolking door mensen zoals U die gewoon na de zoveelste generatie  blijk geven van het feit dat ze dom zijn kan enkel opgelost worden door een verplichte remigratie.;
96;2024-10-01 00:00:00;1727733600;467;1329e765318f422109de353184b20144e8fe67c0df91d8b9;vluchtelingen;2024-10-01;0.914050996303558;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Ahmed@a_abdillahi·Sep 21, 2024Iedereen in Nederland doet zich dom voor, maar de haat jegens vluchtelingen en statushouders uit niet-westerse landen loopt de spuigaten uit. Wat ik allemaal om me heen zie en hoor over vluchtelingen is echt onverdraaglijk.Vanavond tijdens het hardlopen heb ik het volgende gezien1.4K3571.2K617K;Dit gaat niet om vluchtelingen, maar criminele, rovende, verkrachtende gelukszoekers;
97;2024-10-01 00:00:00;1727733600;537;84ecb6c7b6193ea82ab270275242ee5de6c5658c3d798441;vluchtelingen;2024-10-01;0.881173968315125;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Ahmed@a_abdillahi·Sep 21, 2024Iedereen in Nederland doet zich dom voor, maar de haat jegens vluchtelingen en statushouders uit niet-westerse landen loopt de spuigaten uit. Wat ik allemaal om me heen zie en hoor over vluchtelingen is echt onverdraaglijk.Vanavond tijdens het hardlopen heb ik het volgende gezien1.4K3571.2K617K;Het gaat niet om echte vluchtelingen, maar om gelukszoekers met verderfelijke islamitische overtuigingen en praktijken die via het gouden geitenpaadje van vluchteling hier komen profiteren en ons land kapot maken.;
98;2024-10-01 00:00:00;1727733600;537;84ecb6c7b6193ea82ab270275242ee5de6c5658c3d798441;vluchtelingen;2024-10-01;0.881173968315125;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Ahmed@a_abdillahi·Sep 21, 2024Iedereen in Nederland doet zich dom voor, maar de haat jegens vluchtelingen en statushouders uit niet-westerse landen loopt de spuigaten uit. Wat ik allemaal om me heen zie en hoor over vluchtelingen is echt onverdraaglijk.Vanavond tijdens het hardlopen heb ik het volgende gezien1.4K3571.2K617K;Het gaat niet om echte vluchtelingen, maar om gelukszoekers met verderfelijke islamitische overtuigingen en praktijken die via het gouden geitenpaadje van vluchteling hier komen profiteren en ons land kapot maken.;
99;2024-09-29 00:00:00;1727560800;306;0eeef76df5edbd41303ff06cff665a1cccf9996b4b5f986e;migranten;2024-09-29;0.965669989585876;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Ahmed@a_abdillahi·Sep 21, 2024Iedereen in Nederland doet zich dom voor, maar de haat jegens vluchtelingen en statushouders uit niet-westerse landen loopt de spuigaten uit. Wat ik allemaal om me heen zie en hoor over vluchtelingen is echt onverdraaglijk.Vanavond tijdens het hardlopen heb ik het volgende gezien1.4K3571.2K617K;En ik heb zin om illegale migranten uit het land te verwijderen.;
100;2024-10-01 00:00:00;1727733600;194;7774962045753d0860a9d6d415d2a4ffd422351f9e931d03;migranten;2024-10-01;0.994906723499298;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Ahmed@a_abdillahi·Sep 21, 2024Iedereen in Nederland doet zich dom voor, maar de haat jegens vluchtelingen en statushouders uit niet-westerse landen loopt de spuigaten uit. Wat ik allemaal om me heen zie en hoor over vluchtelingen is echt onverdraaglijk.Vanavond tijdens het hardlopen heb ik het volgende gezien1.4K3571.2K617K;In Duitsland heb je gemiddeld 60 steekincidenten en twee groepsverkrachtingen per dag met overwegend jonge migranten als daders. Het is als een oorlog tegen de samenleving. Ik geloof zeer in remigreren. Gewoon het tuig Europa uit schoppen.;
101;2024-10-04 00:00:00;1727992800;47;8a92998d694a3d2e78fe64e2c449067c34f1e9189fbdb1dc;allochtoon;2024-10-04;0.936242341995239;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Albert Treur Jr.@VetustioribusFollowClick to Follow VetustioribusSchromelijke onderschatting. Meer dan 60% van de jeugd alleen al is allochtoon. De olifant in de kamer is de islam. Dit artikel omfloerst dit feit.Translate post’Olifant in kamer’ blijft ongenoemd in debat over dalende homoacceptatieFrom telegraaf.nl12:07 PM · Oct 2, 2024·59 Views1;Schromelijke onderschatting. Meer dan 60% van de jeugd alleen al is allochtoon. De olifant in de kamer is de islam. Dit artikel omfloerst dit feit.;
102;2024-10-19 00:00:00;1729288800;669;58aa0b79456e5dce89edb8e32e26e8569ca45c28077bb0dc;vluchtelingen;2024-10-19;0.919761776924133;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Albertos@Spiri000NLFollowClick to Follow Spiri000NLFOUT. Tis juistcde bedoeling dat die zogenaamde vluchtelingen hier de boel gaan terroriseren.Translate post11:03 AM · Oct 16, 2024·26 Views2;FOUT. Tis juistcde bedoeling dat die zogenaamde vluchtelingen hier de boel gaan terroriseren.;
103;2024-10-16 00:00:00;1729029600;268;f38e8a237f3b46f9faf6c48027a042d2301cf7fae1ac3bce;gelukzoekers;2024-10-16;0.870281636714935;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Alex B.@A_StoetjeBakkerIk erger me dood aan mensen die de gelukzoekers helpen die de echte asielzoekers verdringen.Translate post1:09 PM · Oct 11, 2024·57 Views3;Ik erger me dood aan mensen die de gelukzoekers helpen die de echte asielzoekers verdringen.;
104;2024-10-11 00:00:00;1728597600;469;07ed4c009aa699a149d65761ca106b816299a2ed006d1854;omvolking;2024-10-11;0.950040876865387;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Alexander Bakker@alexanderbakker·Oct 9, 2024Uiterst links protesteert tegen Orbán. Parlementsvoorzitter Metsola reageert scherp: “Dit is niet het Eurovisie Songfestival.”384613556K;De eu wil elk land KAPOT maken en de OMVOLKING duurt te lang voor die NAZI'S WEF RATTEN in Brussel Nederlander uit de eu nexti;
105;2024-10-17 00:00:00;1729116000;133;8aff16449441a4e0a4f4fc1ecd6ff20d2d9d6cb8147f7a9b;omvolking;2024-10-17;0.949947237968445;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Alexandra Taalvrouw@taalvrouwFollowClick to Follow taalvrouw
Dit is het land waar vertrekkende burgers 
exit-belasting moeten betalen   voor het levenslange onderhoud van alle criminele asielparasieten,die hier verwelkomd worden! ....omvolking noemen ze dat..Translate postQuoteTaco@Fabula_Infinita·Oct 16, 2024Replying to @Gerard1945XGelukkig zijn er zoveel woningen beschikbaar dat de huidge inwoners van ons kleine landje (met name de jonge starters en studenten) makkelijk aan woonruimte kunnen komen. De huurprijzen zijn schappelijk en ook koopwoningen zijn (zelfs in de randstand) zeer goed te betalen...2:04 PM · Oct 16, 2024·43 Views2";"Dit is het land waar vertrekkende burgers 
exit-belasting moeten betalen   voor het levenslange onderhoud van alle criminele asielparasieten,die hier verwelkomd worden! ....omvolking noemen ze dat..";
106;2024-10-18 00:00:00;1729202400;299;8aff16449441a4e0a4f4fc1ecd6ff20d2d9d6cb8147f7a9b;ter%20apel;2024-10-18;0.877799570560455;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Alexandra Taalvrouw@taalvrouwFollowClick to Follow taalvrouwMensen zoals Pasqua(NIMBY)
zorgen ervoor dat de omgeving van andere mensen een hel wordt...vraag maar in Ter Apel,zovéél overlast van die.. dankbare... asielparasieten...
maar Pasqua heeft zijn deugpunten wéér verdiend..Translate postQuotePasqual Verhagen@PasqualVerhagen·Oct 15, 2024Replying to @WybrenvanHaga and @VVDHaarlemWie komt op voor de mensen die geen andere keus hebben dan verblijven in een AZC? Zijn hun problemen kleiner dan de mensen die buiten een AZC kunnen wonen?   Welk mens is beter dan een ander? Laten wij beginnen met begrip tonen dan volgen anderen vanzelf.12:44 AM · Oct 16, 2024·77 Views13";;
107;2024-10-15 00:00:00;1728943200;28;10db080a0765911f6cb0552dd2249f69d7685d76b8c09efc;asielzoeker;2024-10-15;0.810663938522339;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Alice Voorendt@VoorendtAliceFollowClick to Follow VoorendtAliceZo linkse kliek ga jullie maar vooral door zal je dochter maar zijn Meisje (11) verkracht door asielzoeker in WassenaarTranslate postnieuwrechts.nlMeisje (11) verkracht door asielzoeker in Wassenaar - NieuwRechts.nlJonge meisjes in Wassenaar worden mishandeld, aangerand en zelfs verkracht door hun schoolgenoten van het plaatselijke azc in Wassenaar. Ouders zijn ten einde raad, en daarom doet één van hen nu zijn...9:37 AM · Oct 15, 2024 from Amsterdam, The Netherlands·51 Views;Zo linkse kliek ga jullie maar vooral door zal je dochter maar zijn Meisje (11) verkracht door asielzoeker in Wassenaar;
108;2024-09-30 00:00:00;1727647200;54;8326452de8203bbcaa49841fa56ecb4c0c1d6762da203e76;immigrant;2024-09-30;0.997366845607758;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Allert van Steinvoorn@allertvsFollowClick to Follow allertvsLinks doet alles om te zorgen dat immigratie van moslims door kan gaan. Ze hebben bloed aan hun handen. Elke moord door een immigrant was te voorkomen geweest.Translate post10:29 AM · Sep 20, 2024·136 Views4;Links doet alles om te zorgen dat immigratie van moslims door kan gaan. Ze hebben bloed aan hun handen. Elke moord door een immigrant was te voorkomen geweest.;
109;2024-10-06 00:00:00;1728165600;657;e955933b47bebaaf2d064257c1e5b643b777915ad0a9d9e3;migranten;2024-10-06;0.986924529075623;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Alphonse Scaf@TibaertFollowClick to Follow TibaertCRIMINALITEIT VAN MIGRANTEN
Stuur ze terug, stuur ze allemaal terug, ook hun nazaten. Inmiddels steken ze de wereld in brand.Translate posttibaert.comCriminaliteit van migrantenVraag u eens af waaraan wij het recht ontlenen overal, waar ook ter wereld, voet op de aarde te zetten, een recht dat mensen niet afkomstig uit het Westen veelal ontzegd wordt.1:21 AM · Sep 27, 2024·9 Views";"CRIMINALITEIT VAN MIGRANTEN
Stuur ze terug, stuur ze allemaal terug, ook hun nazaten. Inmiddels steken ze de wereld in brand.";
110;2024-10-04 00:00:00;1727992800;106;88e72a1512e94856c833133b1095895a0ec0d4d5fe9d8085;buitenlander;2024-10-04;0.888120889663696;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Amrish Baidjoe@Ammer_BFollowClick to Follow Ammer_BEcht alles is de schuld van de buitenlander volgens de grootste leider van Nederland.Translate postQuoteGeert Wilders@geertwilderspvv·Sep 28, 2024Geen plek voor onze eigen vrouwen die gevaar lopen maar wel tienduizenden opvangplekken voor asielzoekers. Waanzin. x.com/telegraaf/stat…10:19 AM · Sep 28, 2024·1,439 Views11324;Echt alles is de schuld van de buitenlander volgens de grootste leider van Nederland.;
111;2024-10-01 00:00:00;1727733600;18;4fc69577d22a60649316e77363522849d3b0eba80f2539bd;gastarbeiders;2024-10-01;0.869331300258636;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Anaïs Cortez-Reina #nopasarán,@AnasCortezReinaFollowClick to Follow AnasCortezReinaGoede oude Nederlandse mentaliteit: we hebben je nodig en wanneer niet meer kan je wel stikken. Deden ze met kolonies, gastarbeiders en immigranten. Wie verbaast zich nog over dit kabinet?
#AfghanenTranslate post11:28 PM · Sep 27, 2024·497 Views4725";"Goede oude Nederlandse mentaliteit: we hebben je nodig en wanneer niet meer kan je wel stikken. Deden ze met kolonies, gastarbeiders en immigranten. Wie verbaast zich nog over dit kabinet?
#Afghanen";
112;2024-09-28 00:00:00;1727474400;83;46fc9e01ed863cdfb30249fff6420fbd4dfda8168273a1e5;vreemdelingen;2024-09-28;0.877192974090576;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;andre tourny@AndreTournyFollowClick to Follow AndreTournyEr lopen toch wat achterlijke mensen rond in België... jullie verkopen je zelf aan die vreemdelingen... wacht nog enkele jaren en ze verkopen u als slavin...Translate post3:07 AM · Sep 23, 2024·77 Views110;Er lopen toch wat achterlijke mensen rond in België... jullie verkopen je zelf aan die vreemdelingen... wacht nog enkele jaren en ze verkopen u als slavin...;
113;2024-10-05 00:00:00;1728079200;430;7b8a248866087e64bd8dbcd15b79d8dd51805579a86767d4;immigranten;2024-10-05;0.965769052505493;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Andrea@AndreaTweets9·Sep 29, 2024Ik ben dus in een niet nader te noemen gemeente maar waarvan ik altijd zeg dat ik de mensen hier raar en anders vind, en dat ik denk dat dit gewoon een D66 gemeente moet zijn. Nou. Feestje in de straat. Zij dwingen, echt dwingen mijn Amerikaanse vriend om te zeggen op wie hij zouShow more1126168875K;Gewoon klaar met al die woke lui die maar immigranten naar hier halen.;
114;2024-09-28 00:00:00;1727474400;563;b6e372a77431189549cac0aabc6cc69e00d5ec7292b08cc4;migratie;2024-09-28;0.848811388015747;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Andries van Marle@AndriesMarle·Sep 18, 2024Die van Baarle is volledig het paadje kwijt Wat een ongelooflijke ezel! Dat zit nog in het parlement ook! Wie hij vertegenwoordigt is overduidelijk De Gek!!QuoteGeert Wilders@geertwilderspvv·Sep 18, 2024Ik benoem de feiten, meneer Van Baarle. En feit is dat meer dan de helft van alle verdachten van een misdrijf in Nederland een migratieachtergrond heeft.

#algemenebeschouwingen
#algemenebeschouwingen2024
#APB2024Show more1:25310281.5K";"Ezel?  Was het maar waar. Het is een islamist met een agenda welke inhoud dat uiteindelijk de islam zal domineren.
O.a. d.m.v. migratie.

DENK het Paard van Troje is een gevaar nog erger dan de NSB van destijds voor het voortbestaan van het land.";
115;2024-10-16 00:00:00;1729029600;105;b67413bdad08de9ddff4a2d04ec29d238355dee5d25e1a9f;gelukzoekers;2024-10-16;0.955098032951355;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Andries van Marle@AndriesMarleVolkomen terecht.99%van de asielzoekers zijn gelukzoekers! ordinaire parasieten,die ons land leegzuigen De linkse Nazi'skunnen maar beter terug naar de lagere school  om te leren hoe ze met cijfers om moeten gaanTranslate postQuoteJohn Bijl@johnbijl·Oct 4, 2024Stel: je komt uit een land in oorlog. Je huis is kapotgeschoten, je familie of vrienden vervolgd of verdwenen om hun huidskleur, geloof of seksuele oriëntatie. 

Je komt aan waar je denkt veilig te zijn en het eerste wat je ziet is een bord ‘hier wordt gewerkt aan uw terugkeer’. x.com/RTLnieuws/stat…Show more5:04 PM · Oct 5, 2024·10 Views";Volkomen terecht.99%van de asielzoekers zijn gelukzoekers! ordinaire parasieten,die ons land leegzuigen De linkse Nazi'skunnen maar beter terug naar de lagere school  om te leren hoe ze met cijfers om moeten gaan;
116;2024-10-13 00:00:00;1728770400;142;1c74ccacfb3a7719d1af5a25525bafc4987b5932c5d3fe5b;vreemdelingen;2024-10-13;0.894030451774597;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Andy genetello@GenetelloAndyFollowClick to Follow GenetelloAndyIs dit allemaal nog normaal?
 Is dit de toekomst die we willen voor onze kinderen en kleinkinderen???
Stop die invoer van vreemdelingen die zich niet willen aanpassen en steeds crimineler worden....Translate postQuoteBureau Rijnmond@bureaurijnmond·Oct 11, 2024Man trapt hulpeloze vrouw tegen hoofd in Rotterdam-Noord. Mishandeling gefilmd door omstander. Wie is de man?11:19 AM · Oct 13, 2024·11 Views";"Is dit allemaal nog normaal?
 Is dit de toekomst die we willen voor onze kinderen en kleinkinderen???
Stop die invoer van vreemdelingen die zich niet willen aanpassen en steeds crimineler worden....";
117;2024-09-28 00:00:00;1727474400;718;8399b05412f35633b3cc11a1a08a8c267e00da66a5c3b609;omvolking;2024-09-28;0.949967920780182;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"angelb52#klaarmetrutte en zijn tuig@angelb52·Sep 24, 2024Wat is omvolking, 
Wij Europeanen kunnen met moeite een hooguit twee kinderen groot brengen. Een inport afrikaan 4 of 5 vrouwen elke vrouw 8 of 8 kinderen en wij met onze belastinggeld betalen onze ondergang26145K";Deze omvolking wordt nog versneld door de autochtone bevolking onvruchtbaar makende, ziekmakende en zelfs dodelijk injecties toe te dienen...;
118;2024-10-12 00:00:00;1728684000;298;d44a6a5065280acffd69f26bbbc68927645729dec30a6bc2;vreemdelingen;2024-10-12;0.862082123756409;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Angelo Cabooter@CabooterAngeloFollowClick to Follow CabooterAngeloNOGMAALS eens het zoveelste bewijs dat vreemdelingen ALTIJD EN OVERAL voor problemen zorgen.
ALLEMAAL terugsturen naar land van herkomst met heel hun familie en verlatingsverbod opleggen!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Translate posthln.beDieven stelen 19 fietsen en steps in Kortrijk, waaronder mountainbike met bijzondere betekenis:...“Het spijt ons, we hadden geld nodig.” Twee Fransen die in mei en juni naar Kortrijk afzakten om dure fietsen en elektrische steps te stelen, riskeren vandaag elk twee jaar cel. In één maand gingen...7:56 PM · Oct 10, 2024·7 Views";"NOGMAALS eens het zoveelste bewijs dat vreemdelingen ALTIJD EN OVERAL voor problemen zorgen.
ALLEMAAL terugsturen naar land van herkomst met heel hun familie en verlatingsverbod opleggen!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!";
119;2024-10-12 00:00:00;1728684000;289;d44a6a5065280acffd69f26bbbc68927645729dec30a6bc2;vreemdelingen;2024-10-12;0.867838025093079;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Angelo Cabooter@CabooterAngeloFollowClick to Follow CabooterAngeloNogmaals eens het zoveelste bewijs dat vreemdelingen ALTIJD EN OVERAL voor problemen zorgen.
ALLEMAAL terugsturen naar land van herkomst met heel hun familie en verlatingsverbod opleggen!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Translate posthln.beVluchtende winkeldief haalt plots mes tevoorschijn: politieagent op motor werkt hem tegen de grondOp de Korenmarkt in Gent heeft een politieagent vrijdagnamiddag een vluchtende winkeldief tegen de grond gewerkt. De verdachte had het op een lopen gezet nadat hij op heterdaad betrapt was. Toen een...7:02 PM · Oct 6, 2024·10 Views";"Nogmaals eens het zoveelste bewijs dat vreemdelingen ALTIJD EN OVERAL voor problemen zorgen.
ALLEMAAL terugsturen naar land van herkomst met heel hun familie en verlatingsverbod opleggen!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!";
120;2024-10-09 00:00:00;1728424800;63;19b8c5bcb5e40c3d92f62e861e09f0a3fec9371368d935a2;gelukzoekers;2024-10-09;0.855590879917145;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Angelus caelis @caelisangelusWat we nodig hebben is een massadeportatie. 
Alle gelukzoekers die misdaden hebben gepleegd, moeten per direct met hun hele familie worden uitgezet, terug naar hun land van herkomst.Translate postGIFread image descriptionALT8:51 PM · Oct 6, 2024·96 Views18";"Wat we nodig hebben is een massadeportatie. 
Alle gelukzoekers die misdaden hebben gepleegd, moeten per direct met hun hele familie worden uitgezet, terug naar hun land van herkomst.";
121;2024-10-18 00:00:00;1729202400;408;d4123b703db9702127dbc09fb81a5c084daae14f3762ecdd;vluchtelingen;2024-10-18;0.948992192745209;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Anita @DasVrumdFollowClick to Follow DasVrumdEchte vluchtelingen verdienen opvang, maar wel tijdelijk en met voorwaarden. Maar dit criminele tuig verdient alleen maar een enkeltje zandbak!  ik vind dat een echte vluchteling veiligheid verdient, maar intussen hier opnieuw in de armen loopt van hetgeen ze ontvluchten...Translate post11:25 AM · Oct 16, 2024·585 Views117;Echte vluchtelingen verdienen opvang, maar wel tijdelijk en met voorwaarden. Maar dit criminele tuig verdient alleen maar een enkeltje zandbak!  ik vind dat een echte vluchteling veiligheid verdient, maar intussen hier opnieuw in de armen loopt van hetgeen ze ontvluchten...;
122;2024-10-18 00:00:00;1729202400;408;d4123b703db9702127dbc09fb81a5c084daae14f3762ecdd;vluchtelingen;2024-10-18;0.948992192745209;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;Anita @DasVrumdFollowClick to Follow DasVrumdEchte vluchtelingen verdienen opvang, maar wel tijdelijk en met voorwaarden. Maar dit criminele tuig verdient alleen maar een enkeltje zandbak!  ik vind dat een echte vluchteling veiligheid verdient, maar intussen hier opnieuw in de armen loopt van hetgeen ze ontvluchten...Translate post11:25 AM · Oct 16, 2024·585 Views117;Echte vluchtelingen verdienen opvang, maar wel tijdelijk en met voorwaarden. Maar dit criminele tuig verdient alleen maar een enkeltje zandbak!  ik vind dat een echte vluchteling veiligheid verdient, maar intussen hier opnieuw in de armen loopt van hetgeen ze ontvluchten...;
123;2024-10-11 00:00:00;1728597600;392;d584c515aa86f5df74abb2b2ba9dbc928c4298ee33595c3d;vluchteling;2024-10-11;0.942846596240997;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"Anita C BRENG ZE THUIS  @AnitaC1860FollowClick to Follow AnitaC1860Aldus lid RvT van Pax en stg. Vluchteling. 
Dan weet je genoeg hè? Alles voor de islamieten maar op de dag van de genocide tegen de  joodse gemeenschap mag er gewoon gedemonstreerd en ""vreedzaam"" collectief meningen geuit worden door islamieten en hun achterlijke aanbidders.Translate postQuoteEduard Nazarski@EduardNazarski·Oct 6, 2024Yesilgöz zou ten eerste moeten weten dat alle vormen van vreedzame collectieve meningsuiting in het openbaar zijn beschermd door het demonstratierecht. 
En ten tweede: demonstreren tegen de manier waarop Israel Gaza bombardeert is geen antisemitisme. x.com/WNLOpZondag/st…11:16 AM · Oct 7, 2024·15 Views1";"Aldus lid RvT van Pax en stg. Vluchteling. 
Dan weet je genoeg hè? Alles voor de islamieten maar op de dag van de genocide tegen de  joodse gemeenschap mag er gewoon gedemonstreerd en ""vreedzaam"" collectief meningen geuit worden door islamieten en hun achterlijke aanbidders.";
124;2024-09-27 00:00:00;1727388000;255;a5638966ad3d211e6e9f167167bcd2baaf6140b5e1c4148a;gelukzoekers;2024-09-27;0.947376608848572;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"anita v....Ajax supporter  rechtse stemmer@AnitaVos1364401De gelukzoekers gaan voor 
Wij mogen dood vallen 
Tijd voor actie 
Ik ben klaar met de islam 
En het Hamas tuig op linksTranslate postQuote卄𝐎ù𝔰ε 𝐨𝔣 ℙｏє𝐌 𓁧 (คgeet Schaap)@P0eMPieDinges·Sep 26, 2024Goedemorgen NL.
Wat voelt/denkt u als u onderstaand leest?11:47 AM · Sep 27, 2024·22 Views";"De gelukzoekers gaan voor 
Wij mogen dood vallen 
Tijd voor actie 
Ik ben klaar met de islam 
En het Hamas tuig op links";
125;2024-10-02 00:00:00;1727820000;148;a5638966ad3d211e6e9f167167bcd2baaf6140b5e1c4148a;gelukzoekers;2024-10-02;0.982503592967987;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"anita v....Ajax supporter  rechtse stemmer@AnitaVos1364401Het probleem asiel gelukzoekers is opgelost 
Alle linkse gekken verplicht asiel zoekers in huis opnemenTranslate postQuoteBernard Holtrop@bernardholtrop·Sep 18, 2024Nee #vroonhoven, niet iedereen. Enkel het kwart van de Nederlanders dat zich door populisten is ingepalmd.
De rest vind de komst van vluchtelingen absoluut geen probleem. Ze ontregelen ons land niet. 

  #debatShow more12:25 PM · Sep 19, 2024·34 Views1";"Het probleem asiel gelukzoekers is opgelost 
Alle linkse gekken verplicht asiel zoekers in huis opnemen";
126;2024-09-29 00:00:00;1727560800;418;a5638966ad3d211e6e9f167167bcd2baaf6140b5e1c4148a;gelukzoekers;2024-09-29;0.996467351913452;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;"anita v....Ajax supporter  rechtse stemmer@AnitaVos1364401Linkse gekken 
Nog meer asiel gelukzoekers in ons land ???
Oprotten met dit tuig https://x.com/EWagensveld/st/EWagensveld/status/1837060363923120231…Translate postThis post is unavailable.12:41 PM · Sep 20, 2024·18 Views1";"Linkse gekken 
Nog meer asiel gelukzoekers in ons land ???
Oprotten met dit tuig";
127;2024-09-29 00:00:00;1727560800;131;a5638966ad3d211e6e9f167167bcd2baaf6140b5e1c4148a;gelukzoekers;2024-09-29;0.977323710918426;1. Against immigration, migrants, foreigners, refugees, or Muslims.;Online;anita v....Ajax supporter  rechtse stemmer@AnitaVos1364401Nee linkse idioot meer dan 70% is die gelukzoekers zatTranslate post12:24 PM · Sep 19, 2024·36 Views2;Nee linkse idioot meer dan 70% is die gelukzoekers zat;
